customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_combined,rfm_segment,kmeans_cluster
CUST-01011,2025-01-03 01:57:43,1,1918.52,543,1,1,2,112,Hibernating / Lost,3
CUST-01012,2026-06-12 14:08:51,5,2684.72,18,5,4,3,543,Loyal Customers,2
CUST-01013,2026-06-17 05:32:41,5,2928.5,13,5,4,3,543,Loyal Customers,2
CUST-01014,2025-10-30 00:17:45,1,883.34,243,2,1,1,211,Hibernating / Lost,1
CUST-01015,2026-06-01 06:45:01,6,3889.71,29,5,4,4,544,VIP Champions,2
CUST-01016,2024-05-28 20:36:35,3,1827.3500000000001,763,1,2,2,122,Hibernating / Lost,3
CUST-01017,2025-06-20 11:13:20,4,3947.2799999999997,375,1,3,4,134,At-Risk High Value,2
CUST-01018,2026-05-08 01:26:44,5,3383.04,53,4,4,4,444,VIP Champions,2
CUST-01019,2025-10-22 20:54:18,3,1305.8200000000002,251,2,2,2,222,Hibernating / Lost,1
CUST-01020,2026-06-02 17:00:50,4,3047.36,28,5,3,3,533,Loyal Customers,2
CUST-01021,2025-01-13 02:25:25,2,2386.94,533,1,1,3,113,Hibernating / Lost,3
CUST-01022,2026-03-07 03:23:19,1,194.58,115,4,1,1,411,New / Recent Customers,1
CUST-01023,2026-04-10 02:58:53,4,1690.6100000000001,81,4,3,2,432,Loyal Customers,1
CUST-01024,2026-05-20 06:32:24,3,3692.27,41,5,2,4,524,New / Recent Customers,1
CUST-01025,2025-08-17 07:19:42,1,671.03,317,2,1,1,211,Hibernating / Lost,1
CUST-01026,2026-06-02 11:55:11,6,8215.53,28,5,4,5,545,VIP Champions,0
CUST-01027,2026-05-31 19:09:01,5,3334.73,30,5,4,4,544,VIP Champions,2
CUST-01028,2026-06-13 06:42:43,1,280.41,17,5,1,1,511,New / Recent Customers,1
CUST-01029,2026-02-02 05:12:34,8,5250.55,148,3,5,5,355,Loyal Customers,0
CUST-01030,2026-02-04 05:39:02,4,3076.1200000000003,146,3,3,3,333,Loyal Customers,2
CUST-01031,2026-06-15 14:26:41,5,6616.55,15,5,4,5,545,VIP Champions,0
CUST-01032,2026-01-27 04:02:32,2,2796.56,154,3,1,3,313,Hibernating / Lost,1
CUST-01033,2026-05-01 15:40:24,3,1119.32,60,4,2,1,421,New / Recent Customers,1
CUST-01034,2025-02-12 07:44:02,2,1151.6100000000001,503,1,1,1,111,Hibernating / Lost,3
CUST-01035,2026-04-24 02:06:17,4,2480.3,67,4,3,3,433,Loyal Customers,1
CUST-01036,2024-10-11 21:47:34,1,664.5,627,1,1,1,111,Hibernating / Lost,3
CUST-01037,2024-12-22 06:00:47,3,1616.75,555,1,2,2,122,Hibernating / Lost,3
CUST-01038,2026-01-23 08:26:55,5,3274.03,158,3,4,4,344,Loyal Customers,2
CUST-01039,2026-01-05 01:20:44,1,639.92,176,3,1,1,311,Hibernating / Lost,1
CUST-01040,2025-10-29 04:21:29,7,3965.0099999999998,244,2,5,4,254,At-Risk High Value,2
CUST-01041,2026-05-25 20:22:28,2,461.4,36,5,1,1,511,New / Recent Customers,1
CUST-01042,2026-03-02 15:34:36,4,2315.94,120,3,3,3,333,Loyal Customers,1
CUST-01043,2025-04-18 09:34:53,8,6614.8099999999995,438,1,5,5,155,At-Risk High Value,0
CUST-01044,2024-06-13 04:27:11,1,97.07,747,1,1,1,111,Hibernating / Lost,3
CUST-01045,2026-05-14 18:19:37,6,9484.07,47,5,4,5,545,VIP Champions,0
CUST-01046,2025-11-07 06:49:09,5,4601.22,235,2,4,4,244,At-Risk High Value,2
CUST-01047,2026-02-26 01:26:49,6,5836.99,124,3,4,5,345,Loyal Customers,0
CUST-01048,2026-06-08 18:15:15,5,2935.9,22,5,4,3,543,Loyal Customers,2
CUST-01049,2026-03-29 10:14:26,5,1734.7,93,4,4,2,442,Loyal Customers,2
CUST-01050,2025-09-16 20:15:24,5,2326.91,287,2,4,3,243,At-Risk High Value,2
CUST-01051,2025-02-13 03:08:49,3,1028.2,502,1,2,1,121,Hibernating / Lost,3
CUST-01052,2026-04-19 16:43:05,3,3029.3,72,4,2,3,423,New / Recent Customers,1
CUST-01053,2026-02-24 12:18:12,3,1217.68,126,3,2,1,321,Hibernating / Lost,1
CUST-01054,2025-03-08 04:46:44,4,1931.34,479,1,3,2,132,At-Risk High Value,3
CUST-01055,2025-06-30 03:39:51,2,1941.7399999999998,365,1,1,2,112,Hibernating / Lost,3
CUST-01056,2026-06-15 06:47:55,7,7987.72,15,5,5,5,555,VIP Champions,0
CUST-01057,2026-03-04 11:51:37,6,3640.35,118,3,5,4,354,Loyal Customers,2
CUST-01058,2025-09-15 10:19:35,3,1977.59,288,2,2,2,222,Hibernating / Lost,1
CUST-01059,2025-11-08 18:06:43,6,3396.38,234,2,5,4,254,At-Risk High Value,2
CUST-01060,2026-04-25 15:22:06,8,3356.9,66,4,5,4,454,VIP Champions,2
CUST-01061,2025-05-24 07:01:14,11,9029.18,402,1,5,5,155,At-Risk High Value,0
CUST-01062,2026-05-16 00:44:33,8,6945.17,45,5,5,5,555,VIP Champions,0
CUST-01064,2026-02-17 15:53:55,5,4259.78,133,3,4,4,344,Loyal Customers,2
CUST-01065,2026-05-24 19:52:32,4,3078.36,37,5,3,3,533,Loyal Customers,2
CUST-01066,2026-03-16 20:52:30,9,8843.68,106,4,5,5,455,VIP Champions,0
CUST-01067,2026-05-24 14:02:17,7,6366.15,37,5,5,5,555,VIP Champions,0
CUST-01068,2025-08-09 06:18:37,5,3154.19,325,2,4,4,244,At-Risk High Value,2
CUST-01069,2026-05-08 17:50:14,2,1410.01,53,4,1,2,412,New / Recent Customers,1
CUST-01070,2026-03-15 14:45:52,3,2156.89,107,4,2,2,422,New / Recent Customers,1
CUST-01071,2026-04-01 09:40:19,2,2602.56,90,4,1,3,413,New / Recent Customers,1
CUST-01072,2026-06-17 15:38:47,3,3437.57,13,5,2,4,524,New / Recent Customers,1
CUST-01073,2026-06-25 08:32:14,4,3494.7,5,5,3,4,534,Loyal Customers,2
CUST-01074,2025-08-02 15:43:41,2,473.49,332,2,1,1,211,Hibernating / Lost,1
CUST-01075,2024-09-07 18:02:09,2,1544.1399999999999,661,1,1,2,112,Hibernating / Lost,3
CUST-01076,2026-01-25 03:09:26,5,2609.7400000000002,156,3,4,3,343,Loyal Customers,2
CUST-01077,2026-01-24 03:48:46,6,5878.87,157,3,5,5,355,Loyal Customers,0
CUST-01078,2025-09-17 22:37:33,2,659.43,286,2,1,1,211,Hibernating / Lost,1
CUST-01079,2026-03-31 03:34:11,3,1696.0300000000002,91,4,2,2,422,New / Recent Customers,1
CUST-01080,2024-06-03 03:22:42,1,530.08,757,1,1,1,111,Hibernating / Lost,3
CUST-01081,2026-02-24 17:30:06,6,10851.699999999999,126,3,5,5,355,Loyal Customers,0
CUST-01082,2024-08-04 11:19:03,2,254.93,695,1,1,1,111,Hibernating / Lost,3
CUST-01083,2025-03-23 09:49:12,5,5285.14,464,1,4,5,145,At-Risk High Value,2
CUST-01084,2026-04-19 03:49:19,2,3097.56,72,4,1,3,413,New / Recent Customers,1
CUST-01085,2026-04-07 11:13:00,6,4404.83,84,4,5,4,454,VIP Champions,2
CUST-01086,2024-06-16 21:29:01,3,1857.49,744,1,2,2,122,Hibernating / Lost,3
CUST-01087,2026-06-28 02:41:39,5,3847.8,2,5,4,4,544,VIP Champions,2
CUST-01088,2026-06-27 02:03:30,8,7277.61,3,5,5,5,555,VIP Champions,0
CUST-01089,2025-11-29 16:02:01,4,2614.46,213,2,3,3,233,At-Risk High Value,1
CUST-01090,2025-11-25 12:16:58,3,2902.6099999999997,217,2,2,3,223,Hibernating / Lost,1
CUST-01091,2026-01-05 19:15:01,1,967.85,176,3,1,1,311,Hibernating / Lost,1
CUST-01092,2025-05-30 13:16:07,3,793.99,396,1,2,1,121,Hibernating / Lost,3
CUST-01093,2025-08-15 14:58:28,2,2809.47,319,2,1,3,213,Hibernating / Lost,1
CUST-01094,2026-03-07 00:23:34,6,4392.43,115,4,5,4,454,VIP Champions,2
CUST-01095,2025-12-12 02:16:50,3,2716.0,200,3,2,3,323,Hibernating / Lost,1
CUST-01096,2026-05-29 06:33:57,8,3129.15,32,5,5,4,554,VIP Champions,2
CUST-01097,2026-05-13 00:15:28,5,3027.9,48,5,4,3,543,Loyal Customers,2
CUST-01098,2025-04-27 02:22:47,4,2297.8199999999997,429,1,3,3,133,At-Risk High Value,3
CUST-01099,2025-10-31 10:51:30,2,762.5400000000001,242,2,1,1,211,Hibernating / Lost,1
CUST-01100,2025-09-24 18:35:52,1,51.35,279,2,1,1,211,Hibernating / Lost,1
CUST-01101,2025-05-22 14:47:15,8,8359.23,404,1,5,5,155,At-Risk High Value,0
CUST-01102,2026-03-18 06:11:07,4,2816.84,104,4,3,3,433,Loyal Customers,2
CUST-01103,2026-02-27 01:43:42,3,1377.52,123,3,2,2,322,Hibernating / Lost,1
CUST-01104,2026-04-27 12:58:12,5,1786.6299999999999,64,4,4,2,442,Loyal Customers,2
CUST-01105,2025-06-20 07:52:32,3,2459.95,375,1,2,3,123,Hibernating / Lost,3
CUST-01106,2026-03-19 19:38:23,3,1687.7,103,4,2,2,422,New / Recent Customers,1
CUST-01107,2026-04-17 07:29:02,7,7696.16,74,4,5,5,455,VIP Champions,0
CUST-01108,2026-01-09 18:44:55,2,1451.9,172,3,1,2,312,Hibernating / Lost,1
CUST-01109,2026-05-30 03:18:25,4,3526.2999999999997,31,5,3,4,534,Loyal Customers,2
CUST-01110,2026-01-10 01:57:51,2,1791.98,171,3,1,2,312,Hibernating / Lost,1
CUST-01111,2025-12-16 02:53:47,6,6288.69,196,3,5,5,355,Loyal Customers,0
CUST-01112,2025-10-17 22:33:32,2,1477.25,256,2,1,2,212,Hibernating / Lost,1
CUST-01113,2026-04-15 16:11:03,9,7515.49,76,4,5,5,455,VIP Champions,0
CUST-01114,2026-01-19 11:41:46,10,9651.07,162,3,5,5,355,Loyal Customers,0
CUST-01115,2025-12-10 08:30:40,4,2777.44,202,3,3,3,333,Loyal Customers,1
CUST-01116,2024-03-25 19:55:18,2,2684.6400000000003,827,1,1,3,113,Hibernating / Lost,3
CUST-01117,2026-01-16 23:15:17,4,3432.9900000000002,165,3,3,4,334,Loyal Customers,2
CUST-01118,2025-10-27 03:46:52,5,9552.55,246,2,4,5,245,At-Risk High Value,0
CUST-01119,2025-07-16 01:43:24,3,2396.59,349,2,2,3,223,Hibernating / Lost,1
CUST-01120,2024-04-04 13:48:30,3,3631.33,817,1,2,4,124,Hibernating / Lost,3
CUST-01121,2025-01-26 04:29:54,1,388.32,520,1,1,1,111,Hibernating / Lost,3
CUST-01122,2025-11-09 22:15:57,5,2464.46,233,2,4,3,243,At-Risk High Value,2
CUST-01123,2026-02-26 18:33:50,6,4080.41,124,3,5,4,354,Loyal Customers,2
CUST-01124,2026-05-31 12:44:32,4,2858.31,30,5,3,3,533,Loyal Customers,2
CUST-01125,2026-01-26 20:56:15,8,7159.15,155,3,5,5,355,Loyal Customers,0
CUST-01126,2026-05-08 09:29:37,5,2770.9,53,4,4,3,443,Loyal Customers,2
CUST-01127,2026-05-19 16:40:28,4,3867.23,42,5,3,4,534,Loyal Customers,2
CUST-01128,2025-10-14 17:06:58,4,2692.71,259,2,3,3,233,At-Risk High Value,1
CUST-01129,2026-05-17 06:01:52,8,4837.75,44,5,5,5,555,VIP Champions,0
CUST-01130,2026-04-06 09:39:47,7,5613.46,85,4,5,5,455,VIP Champions,0
CUST-01131,2025-09-30 08:17:15,1,492.75,273,2,1,1,211,Hibernating / Lost,1
CUST-01132,2026-04-08 14:55:30,5,3880.16,83,4,4,4,444,VIP Champions,2
CUST-01133,2024-06-30 17:04:07,2,970.38,730,1,1,1,111,Hibernating / Lost,3
CUST-01134,2026-01-13 16:30:37,7,3882.08,168,3,5,4,354,Loyal Customers,2
CUST-01135,2026-06-25 08:42:43,1,694.64,5,5,1,1,511,New / Recent Customers,1
CUST-01136,2025-10-31 05:31:49,2,606.9,242,2,1,1,211,Hibernating / Lost,1
CUST-01137,2025-09-18 21:37:53,2,2861.52,285,2,1,3,213,Hibernating / Lost,1
CUST-01138,2025-01-30 09:27:37,1,311.25,516,1,1,1,111,Hibernating / Lost,3
CUST-01139,2026-01-26 02:19:47,5,2447.75,155,3,4,3,343,Loyal Customers,2
CUST-01140,2024-12-27 10:24:14,2,2826.21,550,1,1,3,113,Hibernating / Lost,3
CUST-01141,2026-04-07 12:36:40,4,1717.94,84,4,3,2,432,Loyal Customers,1
CUST-01142,2026-02-02 15:18:58,8,8289.76,148,3,5,5,355,Loyal Customers,0
CUST-01143,2026-02-01 05:11:58,9,6292.240000000001,149,3,5,5,355,Loyal Customers,0
CUST-01144,2026-05-31 12:47:13,2,1425.31,30,5,1,2,512,New / Recent Customers,1
CUST-01145,2025-03-16 15:12:28,3,2295.29,471,1,2,3,123,Hibernating / Lost,3
CUST-01146,2025-03-12 01:15:33,3,1892.81,475,1,2,2,122,Hibernating / Lost,3
CUST-01147,2026-02-17 09:53:07,5,2805.27,133,3,4,3,343,Loyal Customers,2
CUST-01148,2026-06-10 19:47:13,9,6391.91,20,5,5,5,555,VIP Champions,0
CUST-01149,2025-09-26 18:07:05,3,2445.92,277,2,2,3,223,Hibernating / Lost,1
CUST-01150,2025-03-20 01:58:16,5,2299.78,467,1,4,3,143,At-Risk High Value,3
CUST-01151,2025-10-13 01:13:14,3,2885.35,260,2,2,3,223,Hibernating / Lost,1
CUST-01152,2026-05-05 08:22:33,4,1771.46,56,4,3,2,432,Loyal Customers,1
CUST-01153,2026-03-06 17:11:52,7,7373.28,116,3,5,5,355,Loyal Customers,0
CUST-01154,2026-06-15 17:09:07,7,3164.99,15,5,5,4,554,VIP Champions,2
CUST-01155,2025-12-27 05:04:23,1,472.13,185,3,1,1,311,Hibernating / Lost,1
CUST-01156,2026-02-12 02:45:08,5,3457.52,138,3,4,4,344,Loyal Customers,2
CUST-01157,2024-09-03 01:23:26,1,194.58,665,1,1,1,111,Hibernating / Lost,3
CUST-01158,2026-03-01 01:02:03,2,977.8,121,3,1,1,311,Hibernating / Lost,1
CUST-01159,2026-02-16 01:24:26,5,3061.8700000000003,134,3,4,3,343,Loyal Customers,2
CUST-01160,2025-11-07 17:13:06,2,611.97,235,2,1,1,211,Hibernating / Lost,1
CUST-01161,2026-04-29 02:01:55,5,2135.29,62,4,4,2,442,Loyal Customers,2
CUST-01162,2025-09-24 13:19:52,1,885.68,279,2,1,1,211,Hibernating / Lost,1
CUST-01163,2026-03-23 21:33:23,5,1776.76,99,4,4,2,442,Loyal Customers,2
CUST-01164,2025-09-22 03:02:27,4,2872.8,281,2,3,3,233,At-Risk High Value,1
CUST-01165,2025-10-08 02:56:39,2,3478.8599999999997,265,2,1,4,214,Hibernating / Lost,1
CUST-01166,2025-12-04 22:33:02,4,2677.87,208,3,3,3,333,Loyal Customers,1
CUST-01167,2024-12-21 04:15:35,1,568.66,556,1,1,1,111,Hibernating / Lost,3
CUST-01168,2025-10-25 22:31:32,3,2354.96,248,2,2,3,223,Hibernating / Lost,1
CUST-01169,2025-04-24 06:06:38,1,66.24,432,1,1,1,111,Hibernating / Lost,3
CUST-01170,2026-06-24 02:16:40,4,1155.1499999999999,6,5,3,1,531,Loyal Customers,1
CUST-01171,2026-01-27 07:56:40,3,2184.33,154,3,2,3,323,Hibernating / Lost,1
CUST-01172,2025-06-28 22:03:54,4,4737.52,367,1,3,5,135,At-Risk High Value,2
CUST-01173,2025-11-04 18:10:52,7,4746.74,238,2,5,5,255,At-Risk High Value,2
CUST-01174,2026-04-07 05:31:40,8,5256.81,84,4,5,5,455,VIP Champions,0
CUST-01175,2026-05-01 04:37:47,2,3270.72,60,4,1,4,414,New / Recent Customers,1
CUST-01176,2026-05-13 15:05:58,1,227.2,48,5,1,1,511,New / Recent Customers,1
CUST-01177,2025-07-01 11:03:12,3,430.52000000000004,364,1,2,1,121,Hibernating / Lost,1
CUST-01178,2026-05-21 15:46:57,7,5956.92,40,5,5,5,555,VIP Champions,0
CUST-01179,2026-06-25 16:38:33,4,2606.1800000000003,5,5,3,3,533,Loyal Customers,2
CUST-01180,2026-02-13 01:29:15,4,4785.73,137,3,3,5,335,Loyal Customers,2
CUST-01181,2026-04-15 04:34:53,8,4094.14,76,4,5,4,454,VIP Champions,2
CUST-01182,2025-05-12 09:25:20,3,2411.59,414,1,2,3,123,Hibernating / Lost,3
CUST-01183,2026-05-25 03:43:56,5,4323.76,36,5,4,4,544,VIP Champions,2
CUST-01184,2025-09-30 15:13:02,3,3136.7,273,2,2,4,224,Hibernating / Lost,1
CUST-01185,2024-09-03 01:52:35,2,1332.8,665,1,1,2,112,Hibernating / Lost,3
CUST-01186,2026-02-19 13:40:03,6,3564.31,131,3,5,4,354,Loyal Customers,2
CUST-01187,2025-09-17 13:26:59,6,4673.7,286,2,5,4,254,At-Risk High Value,2
CUST-01188,2025-11-02 15:29:24,1,1520.24,240,2,1,2,212,Hibernating / Lost,1
CUST-01189,2026-04-19 16:38:15,3,2860.28,72,4,2,3,423,New / Recent Customers,1
CUST-01190,2026-06-14 15:18:40,3,2594.13,16,5,2,3,523,New / Recent Customers,1
CUST-01191,2026-03-16 03:26:53,6,10222.59,106,4,5,5,455,VIP Champions,0
CUST-01192,2025-08-25 14:47:36,3,5693.24,309,2,2,5,225,Hibernating / Lost,2
CUST-01193,2026-06-17 12:42:56,3,1691.7299999999998,13,5,2,2,522,New / Recent Customers,1
CUST-01194,2025-09-15 02:42:26,4,1857.55,288,2,3,2,232,At-Risk High Value,1
CUST-01195,2026-03-04 04:11:16,2,1371.6799999999998,118,3,1,2,312,Hibernating / Lost,1
CUST-01196,2026-04-27 18:56:51,6,2071.87,64,4,5,2,452,Loyal Customers,2
CUST-01197,2026-06-16 01:42:43,6,8733.630000000001,14,5,5,5,555,VIP Champions,0
CUST-01198,2026-01-05 07:58:28,3,1729.71,176,3,2,2,322,Hibernating / Lost,1
CUST-01199,2025-07-14 13:46:52,3,2302.48,351,2,2,3,223,Hibernating / Lost,1
CUST-01200,2026-02-10 10:28:03,6,5299.37,140,3,5,5,355,Loyal Customers,2
CUST-01201,2026-06-25 06:26:41,5,1432.04,5,5,4,2,542,Loyal Customers,2
CUST-01202,2025-04-25 11:50:55,4,1195.6399999999999,431,1,3,1,131,At-Risk High Value,3
CUST-01203,2026-02-16 09:41:42,6,3847.28,134,3,5,4,354,Loyal Customers,2
CUST-01204,2026-04-17 16:22:31,6,3093.88,74,4,5,3,453,Loyal Customers,2
CUST-01205,2026-06-06 09:21:12,5,2678.78,24,5,4,3,543,Loyal Customers,2
CUST-01206,2026-03-08 04:56:29,5,2543.29,114,4,4,3,443,Loyal Customers,2
CUST-01207,2026-06-12 08:34:29,4,3427.87,18,5,3,4,534,Loyal Customers,2
CUST-01208,2026-06-03 12:13:44,4,2135.91,27,5,3,2,532,Loyal Customers,1
CUST-01209,2025-12-02 10:24:12,4,2742.72,210,3,3,3,333,Loyal Customers,1
CUST-01210,2025-10-13 23:11:34,1,627.29,260,2,1,1,211,Hibernating / Lost,1
CUST-01211,2026-05-27 00:44:03,3,3190.83,34,5,2,4,524,New / Recent Customers,1
CUST-01212,2026-04-05 14:38:38,4,1596.3400000000001,86,4,3,2,432,Loyal Customers,1
CUST-01213,2025-12-24 07:31:22,5,9298.14,188,3,4,5,345,Loyal Customers,0
CUST-01214,2026-04-08 15:24:55,3,3252.59,83,4,2,4,424,New / Recent Customers,1
CUST-01215,2026-02-10 09:14:55,6,2322.1,140,3,5,3,353,Loyal Customers,2
CUST-01216,2025-09-21 07:18:28,4,1859.99,282,2,3,2,232,At-Risk High Value,1
CUST-01217,2026-06-28 15:44:17,3,1143.6100000000001,2,5,2,1,521,New / Recent Customers,1
CUST-01218,2026-05-10 17:19:55,2,761.8399999999999,51,5,1,1,511,New / Recent Customers,1
CUST-01219,2025-02-05 05:25:42,3,2706.2000000000003,510,1,2,3,123,Hibernating / Lost,3
CUST-01220,2026-01-26 21:16:33,4,3163.41,155,3,3,4,334,Loyal Customers,2
CUST-01221,2025-11-28 16:42:47,2,873.8,214,2,1,1,211,Hibernating / Lost,1
CUST-01222,2025-11-15 12:55:14,3,1544.27,227,2,2,2,222,Hibernating / Lost,1
CUST-01223,2025-10-11 11:53:38,4,1602.74,262,2,3,2,232,At-Risk High Value,1
CUST-01224,2026-05-14 23:37:11,3,984.72,47,5,2,1,521,New / Recent Customers,1
CUST-01225,2026-06-13 04:52:30,4,1154.17,17,5,3,1,531,Loyal Customers,1
CUST-01226,2026-06-18 11:07:03,5,2621.16,12,5,4,3,543,Loyal Customers,2
CUST-01227,2025-02-04 12:06:42,6,5422.79,511,1,5,5,155,At-Risk High Value,2
CUST-01228,2025-09-14 08:05:21,3,2590.43,289,2,2,3,223,Hibernating / Lost,1
CUST-01229,2024-08-31 00:59:29,2,1402.46,668,1,1,2,112,Hibernating / Lost,3
CUST-01230,2025-10-05 02:23:47,2,1020.44,268,2,1,1,211,Hibernating / Lost,1
CUST-01231,2026-04-20 10:34:31,3,730.13,71,4,2,1,421,New / Recent Customers,1
CUST-01232,2026-06-20 04:05:27,7,4673.45,10,5,5,4,554,VIP Champions,2
CUST-01233,2026-03-10 20:32:41,3,1101.72,112,4,2,1,421,New / Recent Customers,1
CUST-01234,2026-04-02 15:31:49,3,1413.1399999999999,89,4,2,2,422,New / Recent Customers,1
CUST-01235,2026-04-02 18:17:17,5,2002.93,89,4,4,2,442,Loyal Customers,2
CUST-01236,2025-11-08 16:13:23,4,2401.79,234,2,3,3,233,At-Risk High Value,1
CUST-01237,2026-05-07 04:04:03,6,5591.88,54,4,5,5,455,VIP Champions,2
CUST-01238,2025-10-26 10:05:01,5,5252.049999999999,247,2,4,5,245,At-Risk High Value,2
CUST-01239,2025-09-26 15:16:27,6,2671.25,277,2,5,3,253,At-Risk High Value,2
CUST-01240,2025-05-23 02:46:31,5,3724.12,403,1,4,4,144,At-Risk High Value,2
CUST-01241,2026-05-09 16:32:07,3,1300.75,52,4,2,2,422,New / Recent Customers,1
CUST-01242,2025-12-13 14:04:46,3,1495.88,199,3,2,2,322,Hibernating / Lost,1
CUST-01243,2026-06-12 21:44:14,4,2330.5299999999997,18,5,3,3,533,Loyal Customers,1
CUST-01244,2026-05-17 12:24:23,3,871.9599999999999,44,5,2,1,521,New / Recent Customers,1
CUST-01245,2026-04-25 19:00:16,7,2162.64,66,4,5,3,453,Loyal Customers,2
CUST-01246,2025-05-14 15:37:26,2,4440.01,412,1,1,4,114,Hibernating / Lost,3
CUST-01247,2026-04-01 21:46:40,3,2678.7599999999998,90,4,2,3,423,New / Recent Customers,1
CUST-01248,2026-04-14 23:31:12,2,455.53999999999996,77,4,1,1,411,New / Recent Customers,1
CUST-01249,2026-02-04 12:58:45,8,11219.61,146,3,5,5,355,Loyal Customers,0
CUST-01250,2026-06-03 00:24:11,5,4052.1600000000003,27,5,4,4,544,VIP Champions,2
CUST-01251,2025-01-31 06:57:42,2,1148.54,515,1,1,1,111,Hibernating / Lost,3
CUST-01252,2026-04-29 07:10:15,4,3967.91,62,4,3,4,434,Loyal Customers,2
CUST-01253,2024-12-16 07:19:05,2,2966.89,561,1,1,3,113,Hibernating / Lost,3
CUST-01254,2026-03-27 05:35:45,5,1757.03,95,4,4,2,442,Loyal Customers,2
CUST-01255,2025-06-04 00:50:09,3,1143.3400000000001,391,1,2,1,121,Hibernating / Lost,3
CUST-01256,2026-01-17 13:04:58,5,4442.53,164,3,4,4,344,Loyal Customers,2
CUST-01257,2026-04-06 07:37:36,6,6424.33,85,4,5,5,455,VIP Champions,0
CUST-01258,2026-05-21 13:05:14,3,1379.72,40,5,2,2,522,New / Recent Customers,1
CUST-01259,2025-07-27 02:43:45,2,453.81,338,2,1,1,211,Hibernating / Lost,1
CUST-01260,2026-03-18 11:53:04,3,2025.91,104,4,2,2,422,New / Recent Customers,1
CUST-01261,2025-07-11 01:09:51,5,6686.96,354,2,4,5,245,At-Risk High Value,0
CUST-01262,2026-05-02 16:30:16,5,1914.11,59,4,4,2,442,Loyal Customers,2
CUST-01263,2026-06-05 00:56:14,7,4880.63,25,5,5,5,555,VIP Champions,2
CUST-01264,2025-09-25 05:57:57,3,2774.22,278,2,2,3,223,Hibernating / Lost,1
CUST-01265,2025-04-15 23:57:16,1,2844.08,441,1,1,3,113,Hibernating / Lost,3
CUST-01266,2025-02-14 12:41:52,2,2442.97,501,1,1,3,113,Hibernating / Lost,3
CUST-01267,2026-06-29 23:39:22,6,5380.45,1,5,5,5,555,VIP Champions,2
CUST-01268,2025-09-09 13:19:32,2,1142.57,294,2,1,1,211,Hibernating / Lost,1
CUST-01269,2025-12-12 07:09:54,6,3331.2,200,3,5,4,354,Loyal Customers,2
CUST-01270,2026-05-04 12:06:33,5,8504.42,57,4,4,5,445,VIP Champions,0
CUST-01271,2026-03-27 20:09:34,4,2286.27,95,4,3,3,433,Loyal Customers,1
CUST-01272,2025-07-02 22:33:58,5,1857.24,363,1,4,2,142,At-Risk High Value,2
CUST-01273,2025-11-09 00:34:43,4,3190.2,233,2,3,4,234,At-Risk High Value,2
CUST-01274,2025-12-13 16:24:23,1,423.93,199,3,1,1,311,Hibernating / Lost,1
CUST-01275,2026-02-28 12:06:32,5,3624.57,122,3,4,4,344,Loyal Customers,2
CUST-01276,2026-05-28 07:43:43,3,1354.0,33,5,2,2,522,New / Recent Customers,1
CUST-01277,2024-08-11 17:59:10,3,4331.83,688,1,2,4,124,Hibernating / Lost,3
CUST-01278,2026-02-09 18:42:46,4,4898.15,141,3,3,5,335,Loyal Customers,2
CUST-01280,2025-08-06 14:35:28,3,1301.23,328,2,2,2,222,Hibernating / Lost,1
CUST-01281,2025-04-25 04:49:59,4,2983.33,431,1,3,3,133,At-Risk High Value,3
CUST-01282,2025-10-18 06:20:27,3,3235.52,255,2,2,4,224,Hibernating / Lost,1
CUST-01283,2025-11-08 14:07:39,6,7373.990000000001,234,2,5,5,255,At-Risk High Value,0
CUST-01284,2025-05-30 19:35:33,6,2179.13,396,1,5,3,153,At-Risk High Value,2
CUST-01285,2026-05-21 08:10:56,8,4532.8,40,5,5,4,554,VIP Champions,2
CUST-01286,2026-06-20 14:16:18,3,2109.26,10,5,2,2,522,New / Recent Customers,1
CUST-01287,2026-04-11 18:56:18,2,305.4,80,4,1,1,411,New / Recent Customers,1
CUST-01288,2025-11-07 08:54:43,4,1943.46,235,2,3,2,232,At-Risk High Value,1
CUST-01289,2025-10-07 06:58:23,4,3292.91,266,2,3,4,234,At-Risk High Value,2
CUST-01290,2026-02-21 08:17:16,2,2149.92,129,3,1,2,312,Hibernating / Lost,1
CUST-01291,2026-01-30 01:52:29,4,4017.06,151,3,3,4,334,Loyal Customers,2
CUST-01293,2026-02-25 14:12:12,6,2559.01,125,3,5,3,353,Loyal Customers,2
CUST-01294,2026-04-29 07:25:59,4,8415.6,62,4,3,5,435,Loyal Customers,0
CUST-01295,2026-03-15 18:12:13,11,7691.31,107,4,5,5,455,VIP Champions,0
CUST-01296,2025-10-25 20:03:06,9,3883.27,248,2,5,4,254,At-Risk High Value,2
CUST-01297,2026-06-11 04:48:27,5,4206.82,19,5,4,4,544,VIP Champions,2
CUST-01298,2026-06-28 02:49:00,2,743.78,2,5,1,1,511,New / Recent Customers,1
CUST-01299,2026-05-09 23:08:49,3,1327.35,52,4,2,2,422,New / Recent Customers,1
CUST-01300,2026-03-02 04:40:48,4,2311.04,120,3,3,3,333,Loyal Customers,1
CUST-01301,2026-03-12 01:19:23,2,779.6800000000001,110,4,1,1,411,New / Recent Customers,1
CUST-01302,2026-01-06 19:28:13,2,3070.31,175,3,1,3,313,Hibernating / Lost,1
