order_id,warehouse_id,courier_partner,shipping_date,delivery_date,delay_reason,delivery_status
ORD-002548,WH-04,UPS Ground,2024-06-05 05:16:59,2024-06-06 05:16:59,None,Delivered
ORD-002549,WH-04,FedEx Express,2024-06-06 02:02:39,2024-06-08 02:02:39,None,Delivered
ORD-002550,WH-08,UPS Ground,2024-06-06 02:05:24,2024-06-07 02:05:24,None,Delivered
ORD-002551,WH-01,DHL Supply Chain,2024-06-05 02:14:50,2024-06-07 02:14:50,None,Delivered
ORD-002552,WH-06,FedEx Express,2024-06-06 00:12:02,2024-06-07 00:12:02,None,Delivered
ORD-002553,WH-03,USPS Priority,2024-06-05 16:59:21,2024-06-14 16:59:21,Customs Delay,Delayed
ORD-002554,WH-03,DHL Supply Chain,2024-06-05 23:34:48,2024-06-07 23:34:48,None,Delivered
ORD-002555,WH-01,DHL Supply Chain,2024-06-05 08:00:14,2024-06-07 08:00:14,None,Delivered
ORD-002556,WH-01,DHL Supply Chain,2024-06-04 23:43:54,2024-06-06 23:43:54,None,Delivered
ORD-002557,WH-05,UPS Ground,2024-06-05 17:45:28,2024-06-08 17:45:28,None,Delivered
ORD-002558,WH-04,FedEx Express,2024-06-06 05:34:01,2024-06-08 05:34:01,None,Delivered
ORD-002559,WH-01,UPS Ground,2024-06-05 10:38:04,2024-06-12 10:38:04,Traffic & Vehicle Breakdown,Delayed
ORD-002560,WH-02,DHL Supply Chain,2024-06-05 15:50:30,2024-06-07 15:50:30,None,Delivered
ORD-002561,WH-05,UPS Ground,2024-06-05 18:25:04,2024-06-07 18:25:04,None,Delivered
ORD-002562,WH-04,Amazon Logistics,2024-06-06 03:30:10,2024-06-08 03:30:10,None,Delivered
ORD-002565,WH-07,FedEx Express,2024-06-06 10:59:12,2024-06-12 10:59:12,Incorrect Address,Delayed
ORD-002566,WH-05,UPS Ground,2024-06-06 19:56:18,2024-06-09 19:56:18,None,Delivered
ORD-002567,WH-04,DHL Supply Chain,2024-06-05 15:02:30,2024-06-06 15:02:30,None,Delivered
ORD-002568,WH-02,DHL Supply Chain,2024-06-06 22:19:58,2024-06-09 22:19:58,None,Delivered
ORD-002569,WH-06,DHL Supply Chain,2024-06-06 02:30:53,2024-06-09 02:30:53,None,Delivered
ORD-002570,WH-08,UPS Ground,2024-06-05 05:37:47,2024-06-15 05:37:47,Traffic & Vehicle Breakdown,Delayed
ORD-002572,WH-03,FedEx Express,2024-06-05 20:15:38,2024-06-07 20:15:38,None,Delivered
ORD-002573,WH-06,UPS Ground,2024-06-06 18:22:15,2024-06-09 18:22:15,None,Delivered
ORD-002574,WH-05,DHL Supply Chain,2024-06-05 17:28:31,2024-06-06 17:28:31,None,Delivered
ORD-002575,WH-08,FedEx Express,2024-06-06 11:34:49,2024-06-14 11:34:49,Incorrect Address,Delayed
ORD-002576,WH-06,DHL Supply Chain,2024-06-06 01:52:14,2024-06-11 01:52:14,Weather Disruption,Delayed
ORD-002577,WH-04,UPS Ground,2024-06-06 04:18:49,2024-06-07 04:18:49,None,Delivered
ORD-002578,WH-02,DHL Supply Chain,2024-06-06 07:40:06,2024-06-09 07:40:06,None,Delivered
ORD-002579,WH-08,Amazon Logistics,2024-06-05 23:26:14,2024-06-07 23:26:14,None,Delivered
ORD-002580,WH-03,UPS Ground,2024-06-07 04:28:15,2024-06-09 04:28:15,None,Delivered
ORD-002581,WH-07,UPS Ground,2024-06-07 08:41:38,2024-06-09 08:41:38,None,Delivered
ORD-002582,WH-02,FedEx Express,2024-06-05 23:57:48,2024-06-06 23:57:48,None,Delivered
ORD-002583,WH-02,DHL Supply Chain,2024-06-06 21:18:34,2024-06-07 21:18:34,None,Delivered
ORD-002584,WH-08,Amazon Logistics,2024-06-06 18:22:49,2024-06-07 18:22:49,None,Delivered
ORD-002585,WH-06,UPS Ground,2024-06-07 02:39:37,2024-06-08 02:39:37,None,Delivered
ORD-002586,WH-08,FedEx Express,2024-06-07 09:44:44,2024-06-09 09:44:44,None,Delivered
ORD-002587,WH-02,Amazon Logistics,2024-06-06 23:57:04,2024-06-08 23:57:04,None,Delivered
ORD-002588,WH-07,DHL Supply Chain,2024-06-08 00:07:41,2024-06-10 00:07:41,None,Delivered
ORD-002589,WH-05,USPS Priority,2024-06-07 04:26:10,2024-06-09 04:26:10,None,Delivered
ORD-002590,WH-06,DHL Supply Chain,2024-06-07 23:38:41,2024-06-09 23:38:41,None,Delivered
ORD-002591,WH-01,Amazon Logistics,2024-06-07 08:19:14,2024-06-10 08:19:14,None,Delivered
ORD-002592,WH-04,UPS Ground,2024-06-08 07:54:53,2024-06-09 07:54:53,None,Delivered
ORD-002593,WH-02,FedEx Express,2024-06-07 16:10:21,2024-06-15 16:10:21,Warehouse Bottleneck,Delayed
ORD-002594,WH-05,UPS Ground,2024-06-06 16:40:09,2024-06-09 16:40:09,None,Delivered
ORD-002595,WH-06,FedEx Express,2024-06-06 22:50:22,2024-06-07 22:50:22,None,Delivered
ORD-002596,WH-06,Amazon Logistics,2024-06-06 21:53:49,2024-06-07 21:53:49,None,Delivered
ORD-002597,WH-08,USPS Priority,2024-06-08 08:08:46,2024-06-11 08:08:46,None,Delivered
ORD-002598,WH-03,FedEx Express,2024-06-06 20:35:00,2024-06-08 20:35:00,None,Delivered
ORD-002599,WH-02,Amazon Logistics,2024-06-06 20:39:21,2024-06-09 20:39:21,None,Delivered
ORD-002600,WH-03,FedEx Express,2024-06-06 21:54:29,2024-06-08 21:54:29,None,Delivered
ORD-002601,WH-08,DHL Supply Chain,2024-06-07 11:57:15,2024-06-09 11:57:15,None,Delivered
ORD-002602,WH-03,FedEx Express,2024-06-06 23:10:30,2024-06-07 23:10:30,None,Delivered
ORD-002603,WH-03,FedEx Express,2024-06-08 02:32:43,2024-06-11 02:32:43,None,Delivered
ORD-002604,WH-05,Amazon Logistics,2024-06-08 01:34:42,2024-06-11 01:34:42,None,Delivered
ORD-002605,WH-03,Amazon Logistics,2024-06-07 16:12:25,2024-06-08 16:12:25,None,Delivered
ORD-002606,WH-06,Amazon Logistics,2024-06-08 16:36:02,2024-06-09 16:36:02,None,Delivered
ORD-002607,WH-02,FedEx Express,2024-06-07 09:33:37,2024-06-09 09:33:37,None,Delivered
ORD-002609,WH-05,Amazon Logistics,2024-06-07 00:56:36,2024-06-08 00:56:36,None,Delivered
ORD-002610,WH-04,FedEx Express,2024-06-08 05:01:52,2024-06-11 05:01:52,None,Delivered
ORD-002611,WH-01,DHL Supply Chain,2024-06-08 14:23:59,2024-06-09 14:23:59,None,Delivered
ORD-002612,WH-02,FedEx Express,2024-06-08 15:16:23,2024-06-10 15:16:23,None,Delivered
ORD-002613,WH-03,USPS Priority,2024-06-08 03:00:08,2024-06-10 03:00:08,None,Delivered
ORD-002614,WH-01,UPS Ground,2024-06-07 08:53:08,2024-06-09 08:53:08,None,Delivered
ORD-002615,WH-05,DHL Supply Chain,2024-06-07 13:13:06,2024-06-10 13:13:06,None,Delivered
ORD-002616,WH-04,DHL Supply Chain,2024-06-07 17:24:26,2024-06-09 17:24:26,None,Delivered
ORD-002618,WH-01,DHL Supply Chain,2024-06-07 17:53:27,2024-06-10 17:53:27,None,Delivered
ORD-002619,WH-02,DHL Supply Chain,2024-06-07 22:43:04,2024-06-09 22:43:04,None,Delivered
ORD-002620,WH-04,UPS Ground,2024-06-08 08:54:06,2024-06-11 08:54:06,None,Delivered
ORD-002621,WH-06,Amazon Logistics,2024-06-08 23:14:05,2024-06-13 23:14:05,Incorrect Address,Delayed
ORD-002622,WH-07,FedEx Express,2024-06-09 17:23:05,2024-06-11 17:23:05,None,Delivered
ORD-002623,WH-07,Amazon Logistics,2024-06-09 08:39:10,2024-06-10 08:39:10,None,Delivered
ORD-002624,WH-08,Amazon Logistics,2024-06-08 14:03:53,2024-06-09 14:03:53,None,Delivered
ORD-002625,WH-02,Amazon Logistics,2024-06-08 07:09:15,2024-06-09 07:09:15,None,Delivered
ORD-002626,WH-02,USPS Priority,2024-06-09 20:16:34,2024-06-12 20:16:34,None,Delivered
ORD-002627,WH-02,USPS Priority,2024-06-08 16:50:43,2024-06-14 16:50:43,Incorrect Address,Delayed
ORD-002628,WH-05,FedEx Express,2024-06-09 14:26:08,2024-06-17 14:26:08,Incorrect Address,Delayed
ORD-002629,WH-01,Amazon Logistics,2024-06-09 18:33:37,2024-06-12 18:33:37,None,Delivered
ORD-002630,WH-02,Amazon Logistics,2024-06-09 21:32:06,2024-06-11 21:32:06,None,Delivered
ORD-002632,WH-05,DHL Supply Chain,2024-06-09 10:56:27,2024-06-10 10:56:27,None,Delivered
ORD-002633,WH-02,UPS Ground,2024-06-10 08:39:37,2024-06-13 08:39:37,None,Delivered
ORD-002634,WH-01,USPS Priority,2024-06-09 21:46:13,2024-06-18 21:46:13,Customs Delay,Delayed
ORD-002636,WH-04,FedEx Express,2024-06-09 12:32:52,2024-06-12 12:32:52,None,Delivered
ORD-002637,WH-04,DHL Supply Chain,2024-06-09 00:33:34,2024-06-10 00:33:34,None,Delivered
ORD-002638,WH-04,USPS Priority,2024-06-09 23:24:41,2024-06-12 23:24:41,None,Delivered
ORD-002639,WH-07,DHL Supply Chain,2024-06-10 04:13:57,2024-06-16 04:13:57,Weather Disruption,Delayed
ORD-002640,WH-08,FedEx Express,2024-06-09 05:11:19,2024-06-18 05:11:19,Customs Delay,Delayed
ORD-002641,WH-02,USPS Priority,2024-06-10 16:01:41,2024-06-18 16:01:41,Traffic & Vehicle Breakdown,Delayed
ORD-002642,WH-05,USPS Priority,2024-06-09 03:08:34,2024-06-10 03:08:34,None,Delivered
ORD-002643,WH-02,Amazon Logistics,2024-06-09 17:01:47,2024-06-10 17:01:47,None,Delivered
ORD-002644,WH-01,Amazon Logistics,2024-06-09 18:14:02,2024-06-11 18:14:02,None,Delivered
ORD-002645,WH-06,DHL Supply Chain,2024-06-10 08:59:19,2024-06-17 08:59:19,Weather Disruption,Delayed
ORD-002646,WH-05,Amazon Logistics,2024-06-10 15:32:15,2024-06-12 15:32:15,None,Delivered
ORD-002647,WH-06,DHL Supply Chain,2024-06-09 10:56:38,2024-06-11 10:56:38,None,Delivered
ORD-002648,WH-08,DHL Supply Chain,2024-06-10 09:17:31,2024-06-11 09:17:31,None,Delivered
ORD-002649,WH-06,FedEx Express,2024-06-11 04:41:58,2024-06-12 04:41:58,None,Delivered
ORD-002650,WH-02,DHL Supply Chain,2024-06-10 12:53:43,2024-06-11 12:53:43,None,Delivered
ORD-002652,WH-02,FedEx Express,2024-06-11 02:19:56,2024-06-16 02:19:56,Traffic & Vehicle Breakdown,Delayed
ORD-002653,WH-02,DHL Supply Chain,2024-06-10 06:20:47,2024-06-13 06:20:47,None,Delivered
ORD-002654,WH-01,UPS Ground,2024-06-10 22:44:59,2024-06-13 22:44:59,None,Delivered
ORD-002655,WH-08,DHL Supply Chain,2024-06-10 03:54:38,2024-06-13 03:54:38,None,Delivered
ORD-002656,WH-07,Amazon Logistics,2024-06-10 16:20:45,2024-06-17 16:20:45,Traffic & Vehicle Breakdown,Delayed
ORD-002657,WH-01,DHL Supply Chain,2024-06-10 03:27:29,2024-06-13 03:27:29,None,Delivered
ORD-002659,WH-05,FedEx Express,2024-06-11 05:35:13,2024-06-13 05:35:13,None,Delivered
ORD-002660,WH-07,UPS Ground,2024-06-12 00:17:43,2024-06-15 00:17:43,None,Delivered
ORD-002661,WH-03,FedEx Express,2024-06-11 00:40:06,2024-06-13 00:40:06,None,Delivered
ORD-002662,WH-01,USPS Priority,2024-06-10 11:23:36,2024-06-13 11:23:36,None,Delivered
ORD-002663,WH-06,Amazon Logistics,2024-06-11 19:30:55,2024-06-12 19:30:55,None,Delivered
ORD-002664,WH-08,USPS Priority,2024-06-10 15:19:21,2024-06-14 15:19:21,Incorrect Address,Delayed
ORD-002665,WH-07,FedEx Express,2024-06-11 00:41:45,2024-06-12 00:41:45,None,Delivered
ORD-002666,WH-05,DHL Supply Chain,2024-06-11 02:11:55,2024-06-13 02:11:55,None,Delivered
ORD-002667,WH-06,FedEx Express,2024-06-12 00:30:50,2024-06-14 00:30:50,None,Delivered
ORD-002668,WH-05,DHL Supply Chain,2024-06-12 12:06:46,2024-06-15 12:06:46,None,Delivered
ORD-002669,WH-04,FedEx Express,2024-06-12 07:41:59,2024-06-13 07:41:59,None,Delivered
ORD-002670,WH-04,Amazon Logistics,2024-06-12 00:41:00,2024-06-15 00:41:00,None,Delivered
ORD-002671,WH-01,FedEx Express,2024-06-12 08:51:51,2024-06-13 08:51:51,None,Delivered
ORD-002672,WH-06,FedEx Express,2024-06-12 08:41:45,2024-06-13 08:41:45,None,Delivered
ORD-002673,WH-06,FedEx Express,2024-06-12 13:42:54,2024-06-15 13:42:54,None,Delivered
ORD-002674,WH-05,UPS Ground,2024-06-12 03:04:37,2024-06-13 03:04:37,None,Delivered
ORD-002675,WH-04,UPS Ground,2024-06-12 20:16:32,2024-06-15 20:16:32,None,Delivered
ORD-002676,WH-07,FedEx Express,2024-06-11 08:22:08,2024-06-13 08:22:08,None,Delivered
ORD-002677,WH-03,UPS Ground,2024-06-11 22:30:01,2024-06-14 22:30:01,None,Delivered
ORD-002678,WH-04,Amazon Logistics,2024-06-12 19:18:59,2024-06-13 19:18:59,None,Delivered
ORD-002680,WH-07,DHL Supply Chain,2024-06-13 01:20:12,2024-06-14 01:20:12,None,Delivered
ORD-002681,WH-03,UPS Ground,2024-06-12 04:35:07,2024-06-13 04:35:07,None,Delivered
ORD-002682,WH-05,DHL Supply Chain,2024-06-13 11:15:31,2024-06-15 11:15:31,None,Delivered
ORD-002683,WH-08,DHL Supply Chain,2024-06-12 14:40:05,2024-06-14 14:40:05,None,Delivered
ORD-002684,WH-07,FedEx Express,2024-06-12 09:15:14,2024-06-15 09:15:14,None,Delivered
ORD-002685,WH-08,FedEx Express,2024-06-12 10:47:19,2024-06-17 10:47:19,Traffic & Vehicle Breakdown,Delayed
ORD-002686,WH-02,USPS Priority,2024-06-12 05:32:38,2024-06-17 05:32:38,Weather Disruption,Delayed
ORD-002687,WH-08,DHL Supply Chain,2024-06-12 20:30:40,2024-06-13 20:30:40,None,Delivered
ORD-002689,WH-08,FedEx Express,2024-06-13 06:50:03,2024-06-14 06:50:03,None,Delivered
ORD-002690,WH-05,UPS Ground,2024-06-12 23:00:46,2024-06-13 23:00:46,None,Delivered
ORD-002691,WH-02,USPS Priority,2024-06-12 09:59:22,2024-06-14 09:59:22,None,Delivered
ORD-002692,WH-05,DHL Supply Chain,2024-06-12 11:47:07,2024-06-13 11:47:07,None,Delivered
ORD-002693,WH-02,FedEx Express,2024-06-13 03:19:10,2024-06-16 03:19:10,None,Delivered
ORD-002694,WH-07,USPS Priority,2024-06-12 15:44:33,2024-06-20 15:44:33,Traffic & Vehicle Breakdown,Delayed
ORD-002695,WH-02,Amazon Logistics,2024-06-12 19:46:15,2024-06-13 19:46:15,None,Delivered
ORD-002696,WH-04,UPS Ground,2024-06-13 15:03:21,2024-06-21 15:03:21,Incorrect Address,Delayed
ORD-002697,WH-03,UPS Ground,2024-06-13 16:08:38,2024-06-14 16:08:38,None,Delivered
ORD-002698,WH-06,DHL Supply Chain,2024-06-13 12:11:31,2024-06-16 12:11:31,None,Delivered
ORD-002699,WH-05,UPS Ground,2024-06-13 15:28:28,2024-06-15 15:28:28,None,Delivered
ORD-002700,WH-03,FedEx Express,2024-06-13 18:47:39,2024-06-14 18:47:39,None,Delivered
ORD-002701,WH-07,Amazon Logistics,2024-06-14 04:20:04,2024-06-15 04:20:04,None,Delivered
ORD-002702,WH-08,DHL Supply Chain,2024-06-14 02:00:36,2024-06-20 02:00:36,Weather Disruption,Delayed
ORD-002703,WH-04,Amazon Logistics,2024-06-13 16:46:57,2024-06-16 16:46:57,None,Delivered
ORD-002704,WH-05,Amazon Logistics,2024-06-14 16:11:40,2024-06-16 16:11:40,None,Delivered
ORD-002705,WH-06,FedEx Express,2024-06-14 18:29:56,2024-06-16 18:29:56,None,Delivered
ORD-002706,WH-07,UPS Ground,2024-06-13 08:13:41,2024-06-17 08:13:41,Weather Disruption,Delayed
ORD-002707,WH-02,DHL Supply Chain,2024-06-14 21:18:28,2024-06-17 21:18:28,None,Delivered
ORD-002708,WH-03,DHL Supply Chain,2024-06-13 17:27:11,2024-06-14 17:27:11,None,Delivered
ORD-002709,WH-04,UPS Ground,2024-06-14 20:18:42,2024-06-17 20:18:42,None,Delivered
ORD-002710,WH-08,USPS Priority,2024-06-14 04:20:34,2024-06-17 04:20:34,None,Delivered
ORD-002711,WH-02,Amazon Logistics,2024-06-15 06:43:49,2024-06-17 06:43:49,None,Delivered
ORD-002712,WH-04,FedEx Express,2024-06-14 14:47:29,2024-06-15 14:47:29,None,Delivered
ORD-002713,WH-06,UPS Ground,2024-06-15 09:09:04,2024-06-16 09:09:04,None,Delivered
ORD-002714,WH-06,DHL Supply Chain,2024-06-15 10:41:26,2024-06-16 10:41:26,None,Delivered
ORD-002715,WH-04,DHL Supply Chain,2024-06-14 07:56:04,2024-06-23 07:56:04,Incorrect Address,Delayed
ORD-002716,WH-02,FedEx Express,2024-06-14 21:27:21,2024-06-16 21:27:21,None,Delivered
ORD-002717,WH-01,Amazon Logistics,2024-06-15 06:19:58,2024-06-20 06:19:58,Traffic & Vehicle Breakdown,Delayed
ORD-002718,WH-05,UPS Ground,2024-06-13 21:23:43,2024-06-16 21:23:43,None,Delivered
ORD-002719,WH-05,Amazon Logistics,2024-06-15 11:25:11,2024-06-18 11:25:11,None,Delivered
ORD-002720,WH-08,FedEx Express,2024-06-15 05:50:04,2024-06-24 05:50:04,Traffic & Vehicle Breakdown,Delayed
ORD-002721,WH-03,FedEx Express,2024-06-15 10:49:08,2024-06-17 10:49:08,None,Delivered
ORD-002722,WH-06,Amazon Logistics,2024-06-14 11:11:05,2024-06-15 11:11:05,None,Delivered
ORD-002724,WH-06,Amazon Logistics,2024-06-14 23:10:29,2024-06-17 23:10:29,None,Delivered
ORD-002725,WH-07,FedEx Express,2024-06-15 11:11:57,2024-06-17 11:11:57,None,Delivered
ORD-002726,WH-03,UPS Ground,2024-06-14 13:17:39,2024-06-17 13:17:39,None,Delivered
ORD-002727,WH-08,FedEx Express,2024-06-16 04:36:11,2024-06-18 04:36:11,None,Delivered
ORD-002728,WH-07,FedEx Express,2024-06-14 17:35:38,2024-06-15 17:35:38,None,Delivered
ORD-002729,WH-01,DHL Supply Chain,2024-06-14 11:28:34,2024-06-23 11:28:34,Weather Disruption,Delayed
ORD-002730,WH-08,USPS Priority,2024-06-15 00:48:45,2024-06-22 00:48:45,Incorrect Address,Delayed
ORD-002731,WH-05,UPS Ground,2024-06-16 07:52:20,2024-06-19 07:52:20,None,Delivered
ORD-002732,WH-03,DHL Supply Chain,2024-06-15 02:01:07,2024-06-16 02:01:07,None,Delivered
ORD-002733,WH-07,FedEx Express,2024-06-15 01:28:21,2024-06-16 01:28:21,None,Delivered
ORD-002734,WH-07,FedEx Express,2024-06-15 06:17:09,2024-06-18 06:17:09,None,Delivered
ORD-002735,WH-08,FedEx Express,2024-06-14 19:29:18,2024-06-17 19:29:18,None,Delivered
ORD-002736,WH-01,FedEx Express,2024-06-14 20:22:33,2024-06-18 20:22:33,Traffic & Vehicle Breakdown,Delayed
ORD-002737,WH-02,FedEx Express,2024-06-15 01:48:40,2024-06-18 01:48:40,None,Delivered
ORD-002738,WH-05,Amazon Logistics,2024-06-16 11:40:53,2024-06-18 11:40:53,None,Delivered
ORD-002740,WH-07,DHL Supply Chain,2024-06-15 03:46:17,2024-06-16 03:46:17,None,Delivered
ORD-002741,WH-01,FedEx Express,2024-06-15 19:27:27,2024-06-18 19:27:27,None,Delivered
ORD-002742,WH-05,UPS Ground,2024-06-16 13:51:44,2024-06-19 13:51:44,None,Delivered
ORD-002743,WH-05,USPS Priority,2024-06-15 14:04:54,2024-06-18 14:04:54,None,Delivered
ORD-002744,WH-04,UPS Ground,2024-06-16 01:10:58,2024-06-17 01:10:58,None,Delivered
ORD-002746,WH-04,FedEx Express,2024-06-17 00:05:56,2024-06-18 00:05:56,None,Delivered
ORD-002748,WH-08,DHL Supply Chain,2024-06-16 08:43:42,2024-06-19 08:43:42,None,Delivered
ORD-002750,WH-08,Amazon Logistics,2024-06-16 23:05:55,2024-06-17 23:05:55,None,Delivered
ORD-002751,WH-04,FedEx Express,2024-06-15 15:06:25,2024-06-17 15:06:25,None,Delivered
ORD-002752,WH-06,DHL Supply Chain,2024-06-16 13:41:29,2024-06-18 13:41:29,None,Delivered
ORD-002754,WH-08,DHL Supply Chain,2024-06-15 20:57:30,2024-06-17 20:57:30,None,Delivered
ORD-002755,WH-03,DHL Supply Chain,2024-06-15 19:21:56,2024-06-17 19:21:56,None,Delivered
ORD-002757,WH-01,UPS Ground,2024-06-17 12:32:03,2024-06-20 12:32:03,None,Delivered
ORD-002758,WH-05,DHL Supply Chain,2024-06-15 23:00:06,2024-06-16 23:00:06,None,Delivered
ORD-002759,WH-08,FedEx Express,2024-06-17 09:46:12,2024-06-19 09:46:12,None,Delivered
ORD-002760,WH-02,DHL Supply Chain,2024-06-16 03:24:50,2024-06-18 03:24:50,None,Delivered
ORD-002761,WH-05,DHL Supply Chain,2024-06-16 15:40:27,2024-06-19 15:40:27,None,Delivered
ORD-002762,WH-02,USPS Priority,2024-06-16 06:14:33,2024-06-19 06:14:33,None,Delivered
ORD-002763,WH-04,UPS Ground,2024-06-16 05:27:35,2024-06-18 05:27:35,None,Delivered
ORD-002764,WH-06,Amazon Logistics,2024-06-16 23:44:03,2024-06-18 23:44:03,None,Delivered
ORD-002765,WH-08,UPS Ground,2024-06-16 18:19:29,2024-06-19 18:19:29,None,Delivered
ORD-002766,WH-06,FedEx Express,2024-06-16 17:05:39,2024-06-19 17:05:39,None,Delivered
ORD-002767,WH-08,DHL Supply Chain,2024-06-17 02:49:05,2024-06-20 02:49:05,None,Delivered
ORD-002768,WH-08,Amazon Logistics,2024-06-17 14:53:35,2024-06-24 14:53:35,Incorrect Address,Delayed
ORD-002769,WH-02,UPS Ground,2024-06-18 02:23:45,2024-06-19 02:23:45,None,Delivered
ORD-002770,WH-03,Amazon Logistics,2024-06-17 07:44:38,2024-06-18 07:44:38,None,Delivered
ORD-002771,WH-02,USPS Priority,2024-06-18 06:01:11,2024-06-21 06:01:11,None,Delivered
ORD-002772,WH-01,FedEx Express,2024-06-18 01:01:24,2024-06-19 01:01:24,None,Delivered
ORD-002773,WH-07,USPS Priority,2024-06-17 20:08:25,2024-06-20 20:08:25,None,Delivered
ORD-002774,WH-01,FedEx Express,2024-06-18 05:22:59,2024-06-20 05:22:59,None,Delivered
ORD-002775,WH-07,USPS Priority,2024-06-16 15:59:19,2024-06-23 15:59:19,Warehouse Bottleneck,Delayed
ORD-002777,WH-04,FedEx Express,2024-06-18 02:20:28,2024-06-21 02:20:28,None,Delivered
ORD-002778,WH-06,UPS Ground,2024-06-17 21:35:27,2024-06-23 21:35:27,Traffic & Vehicle Breakdown,Delayed
ORD-002779,WH-03,Amazon Logistics,2024-06-16 23:08:15,2024-06-17 23:08:15,None,Delivered
ORD-002780,WH-01,Amazon Logistics,2024-06-17 06:02:32,2024-06-20 06:02:32,None,Delivered
ORD-002781,WH-08,DHL Supply Chain,2024-06-16 18:08:36,2024-06-19 18:08:36,None,Delivered
ORD-002782,WH-01,FedEx Express,2024-06-17 23:59:01,2024-06-22 23:59:01,Traffic & Vehicle Breakdown,Delayed
ORD-002783,WH-01,Amazon Logistics,2024-06-18 06:03:28,2024-06-21 06:03:28,None,Delivered
ORD-002784,WH-07,UPS Ground,2024-06-18 01:46:39,2024-06-21 01:46:39,None,Delivered
ORD-002785,WH-04,FedEx Express,2024-06-17 11:29:01,2024-06-27 11:29:01,Weather Disruption,Delayed
ORD-002786,WH-04,DHL Supply Chain,2024-06-17 22:18:10,2024-06-20 22:18:10,None,Delivered
ORD-002787,WH-03,FedEx Express,2024-06-19 04:04:06,2024-06-21 04:04:06,None,Delivered
ORD-002788,WH-08,USPS Priority,2024-06-18 04:52:36,2024-06-20 04:52:36,None,Delivered
ORD-002789,WH-03,Amazon Logistics,2024-06-19 02:30:02,2024-06-20 02:30:02,None,Delivered
ORD-002790,WH-08,Amazon Logistics,2024-06-18 05:31:06,2024-06-20 05:31:06,None,Delivered
ORD-002791,WH-06,FedEx Express,2024-06-18 12:45:44,2024-06-19 12:45:44,None,Delivered
ORD-002792,WH-07,UPS Ground,2024-06-18 19:23:46,2024-06-21 19:23:46,None,Delivered
ORD-002793,WH-05,FedEx Express,2024-06-17 18:28:40,2024-06-20 18:28:40,None,Delivered
ORD-002794,WH-03,UPS Ground,2024-06-18 22:55:33,2024-06-26 22:55:33,Warehouse Bottleneck,Delayed
ORD-002795,WH-08,Amazon Logistics,2024-06-18 21:54:51,2024-06-19 21:54:51,None,Delivered
ORD-002796,WH-01,Amazon Logistics,2024-06-18 04:52:36,2024-06-19 04:52:36,None,Delivered
ORD-002797,WH-03,USPS Priority,2024-06-17 21:05:01,2024-06-22 21:05:01,Traffic & Vehicle Breakdown,Delayed
ORD-002798,WH-04,DHL Supply Chain,2024-06-18 01:19:53,2024-06-21 01:19:53,None,Delivered
ORD-002799,WH-07,UPS Ground,2024-06-19 16:46:20,2024-06-21 16:46:20,None,Delivered
ORD-002800,WH-06,DHL Supply Chain,2024-06-18 09:08:40,2024-06-20 09:08:40,None,Delivered
ORD-002801,WH-08,Amazon Logistics,2024-06-18 14:26:34,2024-06-21 14:26:34,None,Delivered
ORD-002802,WH-01,UPS Ground,2024-06-19 06:03:57,2024-06-21 06:03:57,None,Delivered
ORD-002803,WH-01,UPS Ground,2024-06-19 01:07:30,2024-06-20 01:07:30,None,Delivered
ORD-002804,WH-07,UPS Ground,2024-06-19 11:22:36,2024-06-22 11:22:36,None,Delivered
ORD-002805,WH-03,Amazon Logistics,2024-06-18 23:27:03,2024-06-21 23:27:03,None,Delivered
ORD-002806,WH-08,DHL Supply Chain,2024-06-19 08:53:33,2024-06-21 08:53:33,None,Delivered
ORD-002807,WH-04,FedEx Express,2024-06-19 16:30:59,2024-06-22 16:30:59,None,Delivered
ORD-002808,WH-01,USPS Priority,2024-06-18 18:43:04,2024-06-20 18:43:04,None,Delivered
ORD-002809,WH-04,UPS Ground,2024-06-19 17:15:11,2024-06-21 17:15:11,None,Delivered
ORD-002810,WH-04,Amazon Logistics,2024-06-19 05:40:15,2024-06-21 05:40:15,None,Delivered
ORD-002811,WH-04,UPS Ground,2024-06-19 06:54:34,2024-06-20 06:54:34,None,Delivered
ORD-002812,WH-03,DHL Supply Chain,2024-06-20 04:41:43,2024-06-23 04:41:43,None,Delivered
ORD-002813,WH-07,USPS Priority,2024-06-19 05:06:04,2024-06-22 05:06:04,None,Delivered
ORD-002814,WH-04,UPS Ground,2024-06-20 00:32:35,2024-06-21 00:32:35,None,Delivered
ORD-002815,WH-08,FedEx Express,2024-06-20 14:39:05,2024-06-22 14:39:05,None,Delivered
ORD-002816,WH-04,USPS Priority,2024-06-19 04:01:57,2024-06-29 04:01:57,Customs Delay,Delayed
ORD-002817,WH-08,USPS Priority,2024-06-20 20:38:09,2024-06-21 20:38:09,None,Delivered
