transaction_id,customer_id,transaction_amount,payment_gateway,device_type,location,transaction_status
TXN-0005712,CUST-01690,33.88,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0005713,CUST-03008,84.04,Stripe,Mobile iOS,EU-Central,Approved
TXN-0005714,CUST-00041,101.84,Stripe,Tablet,US-East,Approved
TXN-0005715,CUST-01245,55.05,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0005716,CUST-00997,82.24,Stripe,Mobile Android,LATAM-South,Approved
TXN-0005717,CUST-01528,96.01,Square,Mobile iOS,APAC-East,Approved
TXN-0005718,CUST-02849,91.14,PayPal Gateway,Mobile Android,APAC-East,Approved
TXN-0005719,CUST-00906,96.14,Adyen,Mobile Android,US-West,Approved
TXN-0005720,CUST-00938,91.21,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005721,CUST-00046,189.89,Adyen,Desktop Windows,US-East,Approved
TXN-0005722,CUST-00537,12.04,Adyen,Desktop MacOS,APAC-East,Approved
TXN-0005723,CUST-02212,148.17,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0005724,CUST-00421,66.4,Adyen,Mobile iOS,US-West,Approved
TXN-0005725,CUST-01048,93.83,Adyen,Mobile iOS,EU-Central,Approved
TXN-0005726,CUST-02622,130.21,Square,Tablet,EU-Central,Approved
TXN-0005727,CUST-02774,61.79,PayPal Gateway,Desktop Windows,US-East,Approved
TXN-0005728,CUST-00536,176.72,Adyen,Mobile iOS,APAC-East,Approved
TXN-0005729,CUST-02221,216.59,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0005730,CUST-02294,72.35,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0005731,CUST-02060,402.98,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0005732,CUST-03400,216.89,Square,Mobile iOS,LATAM-South,Approved
TXN-0005733,CUST-02959,148.97,Adyen,Mobile Android,US-East,Approved
TXN-0005734,CUST-00675,197.63,Square,Desktop Windows,LATAM-South,Approved
TXN-0005735,CUST-01890,336.44,Square,Desktop Windows,US-East,Approved
TXN-0005736,CUST-00965,10.28,Stripe,Desktop Windows,US-East,Approved
TXN-0005737,CUST-02078,331.95,Authorize.Net,Desktop MacOS,LATAM-South,Declined
TXN-0005738,CUST-01256,64.07,Square,Mobile iOS,LATAM-South,Approved
TXN-0005739,CUST-01437,60.22,Adyen,Desktop Windows,US-West,Approved
TXN-0005740,CUST-02772,232.72,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0005741,CUST-03402,29.93,Square,Tablet,US-East,Approved
TXN-0005742,CUST-00226,140.88,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0005743,CUST-02374,29.6,Square,Mobile iOS,US-East,Approved
TXN-0005744,CUST-02820,14.45,Stripe,Tablet,EU-Central,Declined
TXN-0005745,CUST-00469,288.3,Square,Desktop Windows,APAC-East,Declined
TXN-0005746,CUST-01175,119.75,Square,Tablet,EU-Central,Approved
TXN-0005747,CUST-00056,68.25,Square,Desktop MacOS,LATAM-South,Approved
TXN-0005748,CUST-00431,178.69,PayPal Gateway,Desktop Windows,APAC-East,Approved
TXN-0005749,CUST-00461,64.37,Stripe,Mobile Android,US-West,Approved
TXN-0005750,CUST-01209,10.23,PayPal Gateway,Desktop MacOS,EU-Central,Approved
TXN-0005751,CUST-00356,136.77,Adyen,Mobile Android,APAC-East,Approved
TXN-0005752,CUST-02636,166.06,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0005753,CUST-00962,234.08,Adyen,Tablet,EU-Central,Approved
TXN-0005754,CUST-01120,28.07,Adyen,Desktop MacOS,US-East,Approved
TXN-0005755,CUST-03391,179.93,Square,Mobile iOS,US-East,Approved
TXN-0005756,CUST-00989,104.48,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0005757,CUST-01663,125.97,PayPal Gateway,Mobile iOS,US-East,Approved
TXN-0005758,CUST-02723,70.26,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0005759,CUST-00283,464.06,Authorize.Net,Tablet,APAC-East,Approved
TXN-0005760,CUST-01638,50.35,Adyen,Mobile iOS,EU-Central,Declined
TXN-0005761,CUST-02040,147.0,Adyen,Tablet,US-East,Approved
TXN-0005762,CUST-01483,139.28,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0005763,CUST-01269,14.58,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0005764,CUST-01476,14.47,Adyen,Desktop MacOS,US-East,Approved
TXN-0005765,CUST-00644,180.69,Adyen,Mobile iOS,APAC-East,Approved
TXN-0005766,CUST-03488,3725.2,Adyen,Desktop MacOS,US-West,Flagged_Fraud
TXN-0005767,CUST-00623,4926.23,Adyen,Mobile iOS,APAC-East,Flagged_Fraud
TXN-0005768,CUST-00820,112.73,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0005769,CUST-00633,167.1,Square,Mobile Android,EU-Central,Approved
TXN-0005770,CUST-01552,46.41,Stripe,Desktop MacOS,US-East,Approved
TXN-0005771,CUST-02124,99.74,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0005772,CUST-02617,213.16,Stripe,Mobile Android,US-East,Approved
TXN-0005773,CUST-03178,112.77,Adyen,Mobile iOS,EU-Central,Approved
TXN-0005774,CUST-02266,93.03,Adyen,Mobile iOS,APAC-East,Approved
TXN-0005775,CUST-00988,234.56,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0005776,CUST-00666,51.06,Adyen,Mobile Android,APAC-East,Approved
TXN-0005777,CUST-02817,47.51,Square,Tablet,APAC-East,Approved
TXN-0005778,CUST-03225,249.5,Adyen,Tablet,US-East,Approved
TXN-0005779,CUST-02960,24.38,Authorize.Net,Mobile Android,US-West,Approved
TXN-0005780,CUST-03210,98.71,Stripe,Desktop MacOS,US-East,Declined
TXN-0005781,CUST-01156,255.86,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0005782,CUST-02378,25.57,Authorize.Net,Tablet,US-West,Approved
TXN-0005783,CUST-01628,235.41,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0005784,CUST-00308,98.88,PayPal Gateway,Mobile iOS,US-East,Declined
TXN-0005785,CUST-03105,311.18,Adyen,Tablet,EU-Central,Approved
TXN-0005786,CUST-02128,42.34,Square,Tablet,US-East,Approved
TXN-0005787,CUST-00853,49.85,Adyen,Desktop MacOS,US-East,Approved
TXN-0005788,CUST-03117,157.3,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0005789,CUST-00769,50.71,Stripe,Mobile Android,US-West,Approved
TXN-0005790,CUST-03339,131.53,Stripe,Mobile iOS,US-East,Approved
TXN-0005791,CUST-02087,15.81,Square,Tablet,LATAM-South,Approved
TXN-0005792,CUST-03211,368.5,Adyen,Tablet,EU-Central,Approved
TXN-0005793,CUST-01289,192.64,Square,Mobile Android,EU-Central,Approved
TXN-0005794,CUST-00622,37.53,Authorize.Net,Mobile Android,US-East,Declined
TXN-0005795,CUST-02694,80.18,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005796,CUST-00749,53.59,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0005797,CUST-02393,17.76,Authorize.Net,Tablet,APAC-East,Declined
TXN-0005798,CUST-03070,24.93,Stripe,Desktop Windows,LATAM-South,Approved
TXN-0005799,CUST-01793,10.74,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0005800,CUST-01021,56.77,Square,Desktop MacOS,US-East,Approved
TXN-0005801,CUST-02516,160.18,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0005802,CUST-00923,55.85,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005803,CUST-00062,2123.62,PayPal Gateway,Tablet,LATAM-South,Flagged_Fraud
TXN-0005804,CUST-02810,31.58,Adyen,Tablet,US-West,Approved
TXN-0005805,CUST-00603,75.53,Adyen,Tablet,APAC-East,Approved
TXN-0005806,CUST-01289,165.24,Stripe,Mobile Android,US-East,Approved
TXN-0005807,CUST-03031,36.07,Adyen,Desktop Windows,APAC-East,Approved
TXN-0005808,CUST-01237,88.34,Adyen,Mobile iOS,US-West,Approved
TXN-0005809,CUST-03438,160.48,Square,Tablet,US-East,Declined
TXN-0005810,CUST-01889,20.81,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0005811,CUST-01599,178.75,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0005812,CUST-02231,241.73,Adyen,Tablet,APAC-East,Approved
TXN-0005813,CUST-00069,214.51,Square,Desktop MacOS,US-West,Approved
TXN-0005814,CUST-02504,131.51,Square,Mobile Android,US-East,Declined
TXN-0005815,CUST-00740,82.83,Square,Mobile iOS,EU-Central,Approved
TXN-0005816,CUST-00264,64.25,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0005817,CUST-02021,26.32,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0005818,CUST-00841,243.58,Adyen,Mobile Android,US-East,Approved
TXN-0005819,CUST-02804,96.18,Adyen,Mobile Android,US-West,Approved
TXN-0005820,CUST-00716,1974.93,PayPal Gateway,Desktop MacOS,APAC-East,Declined
TXN-0005821,CUST-02493,13.78,Adyen,Desktop MacOS,US-West,Approved
TXN-0005822,CUST-00551,70.4,Authorize.Net,Mobile Android,US-East,Approved
TXN-0005823,CUST-00469,86.85,PayPal Gateway,Desktop Windows,US-East,Approved
TXN-0005824,CUST-01449,50.12,Adyen,Mobile iOS,US-East,Approved
TXN-0005825,CUST-02160,44.07,Square,Mobile iOS,US-West,Approved
TXN-0005826,CUST-00466,60.06,PayPal Gateway,Desktop Windows,APAC-East,Approved
TXN-0005827,CUST-01157,125.1,Authorize.Net,Tablet,LATAM-South,Approved
TXN-0005828,CUST-01612,94.28,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0005829,CUST-00687,58.45,Square,Mobile Android,US-East,Approved
TXN-0005830,CUST-02152,166.0,Stripe,Desktop Windows,US-East,Approved
TXN-0005831,CUST-01137,347.58,PayPal Gateway,Desktop Windows,APAC-East,Declined
TXN-0005832,CUST-01133,112.31,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0005833,CUST-00015,2478.22,Authorize.Net,Mobile iOS,EU-Central,Flagged_Fraud
TXN-0005834,CUST-02722,148.14,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0005835,CUST-02559,75.84,PayPal Gateway,Desktop Windows,US-West,Approved
TXN-0005836,CUST-00747,25.55,Adyen,Mobile iOS,EU-Central,Approved
TXN-0005837,CUST-02490,96.81,Authorize.Net,Mobile Android,US-West,Approved
TXN-0005838,CUST-00669,49.02,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0005839,CUST-02199,88.16,Square,Desktop MacOS,APAC-East,Approved
TXN-0005840,CUST-03147,142.83,Stripe,Mobile iOS,US-East,Approved
TXN-0005841,CUST-01273,17.35,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0005842,CUST-03423,86.47,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0005843,CUST-01473,96.3,Square,Tablet,EU-Central,Approved
TXN-0005844,CUST-00263,21.96,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0005845,CUST-03127,222.84,Square,Tablet,LATAM-South,Approved
TXN-0005846,CUST-00022,23.79,Adyen,Desktop MacOS,APAC-East,Approved
TXN-0005847,CUST-02006,249.98,Square,Desktop Windows,EU-Central,Approved
TXN-0005848,CUST-02072,4313.15,PayPal Gateway,Mobile Android,LATAM-South,Flagged_Fraud
TXN-0005849,CUST-00824,72.75,Adyen,Desktop Windows,US-West,Approved
TXN-0005850,CUST-01383,70.31,Authorize.Net,Tablet,US-West,Approved
TXN-0005851,CUST-02074,2112.89,Authorize.Net,Mobile iOS,EU-Central,Declined
TXN-0005852,CUST-02592,225.12,Authorize.Net,Tablet,EU-Central,Approved
TXN-0005853,CUST-00193,45.33,Adyen,Tablet,LATAM-South,Approved
TXN-0005854,CUST-00217,109.16,Square,Desktop MacOS,APAC-East,Approved
TXN-0005855,CUST-02215,78.69,Adyen,Tablet,US-East,Approved
TXN-0005856,CUST-03067,39.61,Adyen,Desktop MacOS,US-West,Approved
TXN-0005857,CUST-01768,11.27,Square,Desktop Windows,US-West,Approved
TXN-0005858,CUST-00145,327.15,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0005859,CUST-00435,1425.2,PayPal Gateway,Mobile iOS,US-West,Flagged_Fraud
TXN-0005860,CUST-03204,166.68,Stripe,Mobile Android,APAC-East,Approved
TXN-0005861,CUST-03481,201.18,Adyen,Tablet,US-West,Approved
TXN-0005862,CUST-00157,65.16,Stripe,Mobile iOS,US-West,Approved
TXN-0005863,CUST-00773,73.85,Square,Mobile Android,APAC-East,Approved
TXN-0005864,CUST-00911,36.13,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0005865,CUST-01025,32.79,Stripe,Desktop Windows,US-West,Approved
TXN-0005866,CUST-01378,103.74,Authorize.Net,Tablet,EU-Central,Approved
TXN-0005867,CUST-03177,18.78,Stripe,Tablet,US-West,Approved
TXN-0005868,CUST-02088,35.32,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0005869,CUST-01368,30.39,Stripe,Mobile Android,APAC-East,Approved
TXN-0005870,CUST-02998,148.5,Authorize.Net,Desktop Windows,US-East,Approved
TXN-0005871,CUST-03035,85.56,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0005872,CUST-02143,73.67,Adyen,Desktop MacOS,US-East,Approved
TXN-0005873,CUST-00812,30.99,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0005874,CUST-01703,22.68,Square,Mobile iOS,US-West,Approved
TXN-0005875,CUST-01873,1143.99,Adyen,Tablet,US-West,Approved
TXN-0005876,CUST-00149,15.87,Adyen,Mobile iOS,APAC-East,Approved
TXN-0005877,CUST-01528,10.79,Stripe,Desktop Windows,APAC-East,Approved
TXN-0005878,CUST-01733,20.05,Square,Mobile iOS,APAC-East,Approved
TXN-0005879,CUST-02313,77.78,Stripe,Mobile Android,LATAM-South,Approved
TXN-0005880,CUST-01888,222.25,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0005881,CUST-02730,220.56,Stripe,Desktop MacOS,US-East,Approved
TXN-0005882,CUST-01260,10.99,Authorize.Net,Mobile iOS,US-East,Approved
TXN-0005883,CUST-02657,311.77,Authorize.Net,Mobile Android,APAC-East,Approved
TXN-0005884,CUST-00215,291.0,Stripe,Mobile Android,LATAM-South,Approved
TXN-0005885,CUST-00270,97.37,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0005886,CUST-01266,93.88,Adyen,Desktop Windows,APAC-East,Approved
TXN-0005887,CUST-02719,103.69,Stripe,Mobile Android,EU-Central,Approved
TXN-0005888,CUST-00794,221.96,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0005889,CUST-02017,96.25,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0005890,CUST-00623,150.9,Stripe,Mobile Android,APAC-East,Approved
TXN-0005891,CUST-02893,46.36,Adyen,Desktop MacOS,US-East,Approved
TXN-0005892,CUST-03226,241.55,Stripe,Desktop Windows,US-East,Approved
TXN-0005893,CUST-00694,81.68,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0005894,CUST-01014,33.5,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0005895,CUST-02349,221.97,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0005896,CUST-03291,128.5,PayPal Gateway,Tablet,US-West,Approved
TXN-0005897,CUST-01870,94.31,Square,Mobile Android,US-East,Approved
TXN-0005898,CUST-00320,125.58,Stripe,Tablet,EU-Central,Approved
TXN-0005899,CUST-01767,33.34,Stripe,Desktop Windows,LATAM-South,Approved
TXN-0005900,CUST-02022,24.48,Square,Desktop Windows,EU-Central,Approved
TXN-0005901,CUST-02546,55.07,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0005902,CUST-01513,165.88,Authorize.Net,Mobile Android,US-West,Approved
TXN-0005903,CUST-01363,22.9,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0005904,CUST-00187,155.18,Adyen,Desktop MacOS,US-East,Approved
TXN-0005905,CUST-01766,36.7,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0005906,CUST-01090,43.02,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005907,CUST-01180,56.5,Square,Tablet,US-East,Approved
TXN-0005908,CUST-03079,145.96,Square,Mobile Android,EU-Central,Approved
TXN-0005909,CUST-01122,164.73,Stripe,Desktop Windows,US-West,Approved
TXN-0005910,CUST-00781,195.82,Authorize.Net,Desktop MacOS,US-West,Approved
TXN-0005911,CUST-01903,41.34,Adyen,Desktop Windows,US-West,Approved
TXN-0005912,CUST-02435,14.61,Adyen,Tablet,US-East,Declined
TXN-0005913,CUST-01782,244.11,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0005914,CUST-00577,124.63,Square,Desktop MacOS,US-West,Approved
TXN-0005915,CUST-02992,233.07,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0005916,CUST-03249,26.91,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0005917,CUST-01996,25.12,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0005918,CUST-01343,31.83,Adyen,Tablet,EU-Central,Approved
TXN-0005919,CUST-02717,23.44,Stripe,Mobile Android,EU-Central,Approved
TXN-0005920,CUST-00581,406.71,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0005921,CUST-02051,109.4,Authorize.Net,Mobile Android,US-West,Approved
TXN-0005922,CUST-01602,62.08,Square,Mobile iOS,APAC-East,Approved
TXN-0005923,CUST-02137,49.1,Square,Desktop MacOS,APAC-East,Approved
TXN-0005924,CUST-01902,80.7,Authorize.Net,Tablet,APAC-East,Approved
TXN-0005925,CUST-02231,65.9,Square,Desktop MacOS,US-East,Approved
TXN-0005926,CUST-02935,69.49,Square,Mobile iOS,US-West,Approved
TXN-0005927,CUST-02486,99.83,Adyen,Mobile Android,US-West,Approved
TXN-0005928,CUST-02942,20.29,Square,Desktop MacOS,APAC-East,Approved
TXN-0005929,CUST-00712,43.11,Adyen,Desktop MacOS,APAC-East,Approved
TXN-0005930,CUST-00608,20.97,Adyen,Mobile Android,US-West,Approved
TXN-0005931,CUST-03475,12.08,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0005932,CUST-03004,61.4,Square,Tablet,US-East,Approved
TXN-0005933,CUST-02304,295.51,Stripe,Tablet,EU-Central,Approved
TXN-0005934,CUST-01931,131.01,Square,Desktop Windows,EU-Central,Approved
TXN-0005935,CUST-02857,43.63,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0005936,CUST-00156,69.22,Stripe,Desktop MacOS,LATAM-South,Declined
TXN-0005937,CUST-00312,115.13,Stripe,Tablet,LATAM-South,Declined
TXN-0005938,CUST-00246,47.82,Authorize.Net,Mobile Android,EU-Central,Approved
TXN-0005939,CUST-01462,48.63,Stripe,Mobile iOS,EU-Central,Approved
TXN-0005940,CUST-02180,291.69,Square,Mobile iOS,LATAM-South,Approved
TXN-0005941,CUST-01782,52.12,Stripe,Desktop MacOS,US-West,Approved
TXN-0005942,CUST-01839,17.23,Stripe,Mobile iOS,US-West,Approved
TXN-0005943,CUST-01773,17.81,Square,Tablet,EU-Central,Approved
TXN-0005944,CUST-01217,13.39,Adyen,Mobile Android,LATAM-South,Approved
TXN-0005945,CUST-02938,1786.7,Square,Desktop Windows,APAC-East,Flagged_Fraud
TXN-0005946,CUST-03327,70.96,Stripe,Desktop Windows,EU-Central,Approved
TXN-0005947,CUST-01786,96.49,Stripe,Desktop MacOS,US-West,Approved
TXN-0005948,CUST-02327,83.48,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0005949,CUST-00936,147.38,Stripe,Tablet,LATAM-South,Declined
TXN-0005950,CUST-01787,36.11,Square,Desktop Windows,US-East,Approved
TXN-0005951,CUST-01534,44.74,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0005952,CUST-01970,206.83,Adyen,Tablet,EU-Central,Approved
TXN-0005953,CUST-00268,188.78,Square,Mobile iOS,EU-Central,Approved
TXN-0005954,CUST-00688,24.28,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0005955,CUST-02416,161.15,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0005956,CUST-02576,75.58,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0005957,CUST-01162,495.67,Stripe,Mobile iOS,EU-Central,Approved
TXN-0005958,CUST-01067,54.49,Stripe,Tablet,US-East,Approved
TXN-0005959,CUST-01892,115.99,Square,Tablet,US-West,Approved
TXN-0005960,CUST-02271,41.03,Adyen,Desktop MacOS,US-East,Approved
TXN-0005961,CUST-01601,96.23,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0005962,CUST-02785,341.47,Authorize.Net,Mobile Android,US-West,Approved
TXN-0005963,CUST-03371,76.97,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005964,CUST-01661,168.76,Adyen,Tablet,US-East,Approved
TXN-0005965,CUST-01613,78.58,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0005966,CUST-00638,13.4,Authorize.Net,Mobile iOS,US-East,Approved
TXN-0005967,CUST-00981,70.15,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0005968,CUST-01020,120.15,Authorize.Net,Desktop MacOS,US-West,Approved
TXN-0005969,CUST-01655,96.04,Adyen,Tablet,LATAM-South,Approved
TXN-0005970,CUST-02067,101.59,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0005971,CUST-01959,29.52,Square,Tablet,US-West,Approved
TXN-0005972,CUST-02567,32.21,Adyen,Desktop Windows,EU-Central,Declined
TXN-0005973,CUST-03345,51.07,Square,Desktop MacOS,LATAM-South,Approved
TXN-0005974,CUST-03205,183.14,Adyen,Desktop Windows,EU-Central,Approved
TXN-0005975,CUST-01329,94.85,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0005976,CUST-03244,37.54,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0005977,CUST-02766,119.7,Authorize.Net,Desktop MacOS,APAC-East,Approved
TXN-0005978,CUST-01963,173.93,PayPal Gateway,Tablet,US-West,Approved
TXN-0005979,CUST-02270,97.99,Adyen,Desktop Windows,US-East,Approved
TXN-0005980,CUST-02838,87.59,PayPal Gateway,Tablet,US-West,Approved
TXN-0005981,CUST-01600,93.84,Square,Mobile iOS,EU-Central,Approved
TXN-0005982,CUST-02720,43.55,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0005983,CUST-03316,128.15,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0005984,CUST-00068,67.5,Square,Mobile iOS,APAC-East,Approved
TXN-0005985,CUST-02064,121.93,PayPal Gateway,Desktop Windows,APAC-East,Approved
TXN-0005986,CUST-02341,147.07,Stripe,Desktop Windows,APAC-East,Approved
TXN-0005987,CUST-02149,39.07,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0005988,CUST-02994,19.91,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0005989,CUST-00732,16.53,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0005990,CUST-00662,240.05,Square,Tablet,APAC-East,Approved
TXN-0005991,CUST-02584,213.18,Stripe,Mobile Android,US-West,Approved
TXN-0005992,CUST-02233,79.08,Stripe,Desktop Windows,US-East,Approved
TXN-0005993,CUST-02761,2869.02,Adyen,Mobile Android,EU-Central,Flagged_Fraud
TXN-0005994,CUST-00682,63.52,PayPal Gateway,Tablet,EU-Central,Approved
TXN-0005995,CUST-00851,18.82,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0005996,CUST-01393,170.41,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0005997,CUST-00833,12.46,PayPal Gateway,Tablet,US-West,Approved
TXN-0005998,CUST-03390,48.47,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0005999,CUST-01424,102.58,Square,Tablet,EU-Central,Approved
TXN-0006000,CUST-00360,124.85,Authorize.Net,Mobile Android,EU-Central,Approved
TXN-0006001,CUST-02668,661.6,Square,Desktop Windows,US-West,Approved
TXN-0006002,CUST-01937,217.99,Square,Tablet,US-West,Approved
TXN-0006003,CUST-01644,272.31,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0006004,CUST-01113,3113.35,Adyen,Desktop Windows,US-West,Chargeback
TXN-0006005,CUST-00697,85.05,PayPal Gateway,Tablet,US-West,Approved
TXN-0006006,CUST-02491,209.45,Square,Desktop MacOS,LATAM-South,Approved
TXN-0006007,CUST-02746,1897.96,Authorize.Net,Desktop Windows,LATAM-South,Flagged_Fraud
TXN-0006008,CUST-00057,222.96,Square,Mobile iOS,US-West,Approved
TXN-0006009,CUST-00758,279.55,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0006010,CUST-00857,21.93,Stripe,Desktop Windows,EU-Central,Approved
TXN-0006011,CUST-01756,18.9,Adyen,Desktop Windows,US-West,Approved
TXN-0006012,CUST-00710,12.28,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0006013,CUST-01563,25.14,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0006014,CUST-00773,861.38,Authorize.Net,Desktop Windows,EU-Central,Flagged_Fraud
TXN-0006015,CUST-01252,14.59,Square,Desktop MacOS,EU-Central,Approved
TXN-0006016,CUST-00693,402.93,PayPal Gateway,Desktop MacOS,APAC-East,Approved
