order_id,customer_id,product_id,order_date,quantity,discount,sales_amount,payment_method,order_status
ORD-003454,CUST-01440,PROD-0145,2024-07-25 22:36:30,3,0.05,1106.71,Credit Card,Completed
ORD-003455,CUST-01296,PROD-0165,2024-07-25 22:40:34,1,0.1,636.65,Credit Card,Completed
ORD-003456,CUST-03277,PROD-0192,2024-07-25 23:33:25,1,0.0,194.74,Debit Card,Completed
ORD-003457,CUST-03370,PROD-0195,2024-07-26 02:29:06,2,0.2,530.1,Credit Card,Completed
ORD-003458,CUST-02720,PROD-0132,2024-07-26 03:54:04,1,0.3,284.89,Apple Pay,Completed
ORD-003459,CUST-03180,PROD-0040,2024-07-26 08:22:01,2,0.05,685.06,Debit Card,Completed
ORD-003460,CUST-00637,PROD-0144,2024-07-26 08:37:05,2,0.05,607.98,Credit Card,Completed
ORD-003461,CUST-01024,PROD-0139,2024-07-26 08:44:46,2,0.1,1092.17,Debit Card,Completed
ORD-003462,CUST-00152,PROD-0219,2024-07-26 10:13:12,3,0.05,1696.89,Credit Card,Completed
ORD-003463,CUST-00013,PROD-0026,2024-07-26 11:40:19,1,0.0,202.9,Credit Card,Completed
ORD-003464,CUST-00715,PROD-0095,2024-07-26 12:41:45,1,0.05,407.51,Debit Card,Completed
ORD-003465,CUST-03151,PROD-0098,2024-07-26 13:24:05,1,0.0,767.54,Debit Card,Completed
ORD-003466,CUST-02954,PROD-0200,2024-07-26 15:57:50,3,0.0,89.1,Debit Card,Completed
ORD-003467,CUST-03241,PROD-0103,2024-07-26 17:39:25,3,0.0,427.26,Debit Card,Completed
ORD-003468,CUST-00249,PROD-0193,2024-07-26 17:39:31,1,0.0,62.0,PayPal,Completed
ORD-003469,CUST-01145,PROD-0125,2024-07-26 21:13:01,1,0.1,567.11,Credit Card,Completed
ORD-003470,CUST-00387,PROD-0002,2024-07-27 01:08:03,1,0.0,79.85,Apple Pay,Completed
ORD-003471,CUST-00439,PROD-0091,2024-07-27 01:30:56,2,0.05,1018.97,Credit Card,Completed
ORD-003472,CUST-03344,PROD-0045,2024-07-27 02:02:13,1,0.0,12.44,Credit Card,Shipped
ORD-003473,CUST-02348,PROD-0171,2024-07-27 03:03:29,2,0.0,221.54,Debit Card,Completed
ORD-003474,CUST-00721,PROD-0003,2024-07-27 04:46:26,2,0.1,1416.42,BNPL (Klarna),Refunded
ORD-003475,CUST-00473,PROD-0162,2024-07-27 06:51:01,2,0.0,1946.08,Credit Card,Refunded
ORD-003476,CUST-03230,PROD-0080,2024-07-27 11:38:13,3,0.05,120.01,PayPal,Completed
ORD-003477,CUST-01007,PROD-0193,2024-07-27 13:20:46,1,0.1,55.8,PayPal,Completed
ORD-003478,CUST-00633,PROD-0064,2024-07-27 13:50:13,4,0.0,853.8,Debit Card,Completed
ORD-003479,CUST-03299,PROD-0135,2024-07-27 14:29:51,1,0.0,364.27,Credit Card,Completed
ORD-003480,CUST-02469,PROD-0035,2024-07-27 15:50:46,1,0.0,71.96,Debit Card,Completed
ORD-003481,CUST-03004,PROD-0022,2024-07-27 16:11:49,1,0.05,422.03,Credit Card,Completed
ORD-003482,CUST-03021,PROD-0176,2024-07-27 16:15:44,2,0.1,194.06,Credit Card,Completed
ORD-003483,CUST-00024,PROD-0160,2024-07-27 16:25:47,1,0.05,177.33,PayPal,Completed
ORD-003484,CUST-00538,PROD-0026,2024-07-27 18:50:11,2,0.0,405.8,PayPal,Completed
ORD-003485,CUST-02825,PROD-0120,2024-07-27 18:59:46,1,0.0,85.82,Apple Pay,Completed
ORD-003486,CUST-02686,PROD-0006,2024-07-27 20:21:46,3,0.0,2247.15,Credit Card,Completed
ORD-003487,CUST-01981,PROD-0174,2024-07-27 22:15:18,1,0.0,210.74,Credit Card,Completed
ORD-003488,CUST-01811,PROD-0183,2024-07-27 23:05:03,2,0.0,1195.84,Credit Card,Cancelled
ORD-003489,CUST-00540,PROD-0203,2024-07-28 02:27:29,4,0.0,3878.56,Credit Card,Completed
ORD-003490,CUST-02951,PROD-0223,2024-07-28 03:31:43,2,0.05,1067.1,Debit Card,Completed
ORD-003491,CUST-03200,PROD-0118,2024-07-28 05:35:36,1,0.2,56.64,Debit Card,Completed
ORD-003492,CUST-03166,PROD-0183,2024-07-28 06:14:22,1,0.0,597.92,Credit Card,Completed
ORD-003493,CUST-01727,PROD-0085,2024-07-28 06:35:14,2,0.15,802.62,PayPal,Completed
ORD-003494,CUST-00421,PROD-0185,2024-07-28 08:30:12,1,0.05,202.91,Debit Card,Completed
ORD-003495,CUST-03344,PROD-0243,2024-07-28 13:48:35,1,0.15,225.68,Debit Card,Completed
ORD-003496,CUST-00484,PROD-0214,2024-07-28 15:03:16,1,0.0,568.66,Apple Pay,Completed
ORD-003497,CUST-01029,PROD-0121,2024-07-28 15:16:02,2,0.15,485.1,Credit Card,Completed
ORD-003498,CUST-02205,PROD-0063,2024-07-28 21:24:47,1,0.2,501.83,Credit Card,Refunded
ORD-003499,CUST-00052,PROD-0129,2024-07-29 01:17:52,1,0.15,243.78,Debit Card,Completed
ORD-003500,CUST-00243,PROD-0149,2024-07-29 01:51:28,1,0.1,125.92,PayPal,Shipped
ORD-003501,CUST-01687,PROD-0237,2024-07-29 03:14:29,2,0.0,878.54,Debit Card,Completed
ORD-003502,CUST-02822,PROD-0020,2024-07-29 05:48:46,2,0.0,705.6,Credit Card,Completed
ORD-003503,CUST-02468,PROD-0201,2024-07-29 06:55:08,2,0.15,360.04,BNPL (Klarna),Completed
ORD-003504,CUST-01841,PROD-0219,2024-07-29 10:53:56,1,0.0,595.4,PayPal,Completed
ORD-003505,CUST-00425,PROD-0029,2024-07-29 13:22:13,4,0.0,1653.32,PayPal,Completed
ORD-003506,CUST-02128,PROD-0043,2024-07-29 15:29:14,1,0.0,484.25,Debit Card,Cancelled
ORD-003507,CUST-00695,PROD-0225,2024-07-29 16:36:57,1,0.05,455.17,Debit Card,Completed
ORD-003508,CUST-00354,PROD-0173,2024-07-29 18:01:08,4,0.05,3803.57,BNPL (Klarna),Completed
ORD-003509,CUST-01690,PROD-0244,2024-07-29 18:55:04,5,0.2,1357.4,Debit Card,Completed
ORD-003510,CUST-00293,PROD-0065,2024-07-29 20:03:17,2,0.15,632.71,Credit Card,Completed
ORD-003511,CUST-00717,PROD-0131,2024-07-29 20:27:02,4,0.05,368.98,BNPL (Klarna),Completed
ORD-003512,CUST-03188,PROD-0096,2024-07-29 21:21:59,1,0.05,93.0,Debit Card,Completed
ORD-003513,CUST-00529,PROD-0020,2024-07-29 21:53:01,1,0.0,352.8,Credit Card,Completed
ORD-003514,CUST-00480,PROD-0081,2024-07-29 22:25:24,1,0.0,367.56,Debit Card,Completed
ORD-003515,CUST-03360,PROD-0037,2024-07-30 02:13:30,2,0.15,1253.51,Credit Card,Completed
ORD-003516,CUST-00477,PROD-0038,2024-07-30 02:52:40,2,0.05,379.2,Debit Card,Completed
ORD-003517,CUST-00025,PROD-0241,2024-07-30 04:46:45,1,0.0,668.69,Apple Pay,Completed
ORD-003518,CUST-02479,PROD-0202,2024-07-30 05:57:15,3,0.0,785.37,Debit Card,Completed
ORD-003519,CUST-03350,PROD-0235,2024-07-30 06:54:39,1,0.05,404.63,Credit Card,Cancelled
ORD-003520,CUST-02365,PROD-0045,2024-07-30 09:28:13,1,0.0,12.44,Apple Pay,Completed
ORD-003521,CUST-00638,PROD-0221,2024-07-30 10:55:00,1,0.0,853.03,Bank Transfer,Shipped
ORD-003522,CUST-02406,PROD-0170,2024-07-30 11:07:04,5,0.15,2689.61,Credit Card,Completed
ORD-003523,CUST-01300,PROD-0046,2024-07-30 12:34:20,3,0.0,453.84,Debit Card,Completed
ORD-003524,CUST-00690,PROD-0060,2024-07-30 13:09:23,2,0.05,1013.31,BNPL (Klarna),Completed
ORD-003525,CUST-00344,PROD-0096,2024-07-30 14:17:45,3,0.1,264.3,Credit Card,Completed
ORD-003526,CUST-01455,PROD-0013,2024-07-30 15:45:27,3,0.1,788.7,Credit Card,Completed
ORD-003527,CUST-02607,PROD-0031,2024-07-30 17:20:26,4,0.1,1480.54,Debit Card,Completed
ORD-003528,CUST-00712,PROD-0124,2024-07-30 19:53:05,1,0.15,608.25,Credit Card,Completed
ORD-003529,CUST-02611,PROD-0068,2024-07-30 21:27:47,2,0.0,1113.06,Credit Card,Refunded
ORD-003530,CUST-00439,PROD-0116,2024-07-30 22:25:07,1,0.2,103.97,Debit Card,Completed
ORD-003531,CUST-03342,PROD-0062,2024-07-31 00:21:52,5,0.0,659.5,Credit Card,Completed
ORD-003532,CUST-01455,PROD-0177,2024-07-31 00:54:45,10,0.0,5611.1,PayPal,Completed
ORD-003533,CUST-03093,PROD-0146,2024-07-31 01:13:34,2,0.0,306.72,Credit Card,Completed
ORD-003534,CUST-00143,PROD-0075,2024-07-31 03:01:01,1,0.2,578.06,Credit Card,Completed
ORD-003535,CUST-01784,PROD-0106,2024-07-31 03:22:53,1,0.0,296.71,PayPal,Completed
ORD-003536,CUST-00868,PROD-0053,2024-07-31 06:55:04,1,0.0,379.81,Debit Card,Completed
ORD-003537,CUST-02401,PROD-0146,2024-07-31 08:52:33,1,0.0,153.36,Apple Pay,Completed
ORD-003538,CUST-01489,PROD-0051,2024-07-31 12:56:45,1,0.0,737.03,Credit Card,Completed
ORD-003539,CUST-03065,PROD-0169,2024-07-31 14:07:44,1,0.05,201.35,Credit Card,Completed
ORD-003540,CUST-00468,PROD-0101,2024-07-31 14:28:45,10,0.0,5383.7,Credit Card,Completed
ORD-003541,CUST-01488,PROD-0225,2024-07-31 15:03:27,1,0.05,455.17,PayPal,Completed
ORD-003542,CUST-00877,PROD-0101,2024-07-31 15:41:24,4,0.1,1938.13,Debit Card,Completed
ORD-003543,CUST-01418,PROD-0195,2024-07-31 16:43:41,2,0.05,629.49,BNPL (Klarna),Completed
ORD-003544,CUST-00919,PROD-0193,2024-07-31 17:00:33,1,0.1,55.8,Apple Pay,Completed
ORD-003545,CUST-01810,PROD-0083,2024-07-31 18:47:43,1,0.0,479.12,Credit Card,Completed
ORD-003546,CUST-01777,PROD-0123,2024-07-31 19:34:16,10,0.0,2256.7,Apple Pay,Completed
ORD-003547,CUST-01082,PROD-0134,2024-07-31 22:02:02,2,0.1,238.28,Credit Card,Completed
ORD-003548,CUST-01150,PROD-0202,2024-07-31 23:00:21,1,0.1,235.61,Debit Card,Completed
ORD-003549,CUST-00841,PROD-0165,2024-08-01 00:37:56,1,0.05,672.02,Debit Card,Completed
ORD-003550,CUST-02926,PROD-0012,2024-08-01 02:26:12,2,0.1,219.85,Credit Card,Completed
ORD-003551,CUST-02100,PROD-0236,2024-08-01 02:55:47,1,0.0,133.74,Credit Card,Completed
ORD-003552,CUST-01012,PROD-0081,2024-08-01 04:48:35,1,0.0,367.56,Debit Card,Completed
ORD-003553,CUST-00814,PROD-0219,2024-08-01 05:41:50,2,0.0,1190.8,Debit Card,Completed
ORD-003554,CUST-02317,PROD-0002,2024-08-01 06:35:25,2,0.0,159.7,Credit Card,Completed
ORD-003555,CUST-02144,PROD-0053,2024-08-01 07:22:06,1,0.0,379.81,Debit Card,Completed
ORD-003556,CUST-00273,PROD-0153,2024-08-01 08:53:52,4,0.0,2146.52,Credit Card,Completed
ORD-003557,CUST-03395,PROD-0238,2024-08-01 11:33:54,2,0.0,873.3,Debit Card,Refunded
ORD-003558,CUST-01717,PROD-0236,2024-08-01 12:20:13,3,0.15,341.04,Debit Card,Completed
ORD-003559,CUST-02181,PROD-0156,2024-08-01 12:51:26,1,0.0,319.11,Apple Pay,Completed
ORD-003560,CUST-02976,PROD-0173,2024-08-01 15:23:18,1,0.0,1000.94,BNPL (Klarna),Completed
ORD-003561,CUST-02137,PROD-0037,2024-08-01 15:30:03,1,0.3,516.15,Bank Transfer,Completed
ORD-003562,CUST-02733,PROD-0229,2024-08-01 16:26:24,1,0.05,501.51,Credit Card,Completed
ORD-003563,CUST-02872,PROD-0145,2024-08-01 16:38:39,5,0.05,1844.52,Debit Card,Completed
ORD-003564,CUST-00005,PROD-0069,2024-08-01 19:38:48,5,0.1,1085.0,Debit Card,Completed
ORD-003565,CUST-00357,PROD-0056,2024-08-01 20:17:57,2,0.05,1373.3,Apple Pay,Completed
ORD-003566,CUST-01367,PROD-0121,2024-08-01 20:48:37,1,0.0,285.35,Credit Card,Cancelled
ORD-003567,CUST-00204,PROD-0058,2024-08-01 20:49:32,2,0.0,280.5,Debit Card,Completed
ORD-003568,CUST-01597,PROD-0211,2024-08-01 22:31:42,2,0.1,1782.4,Debit Card,Completed
ORD-003569,CUST-02519,PROD-0004,2024-08-02 00:11:20,1,0.15,446.22,Credit Card,Completed
ORD-003570,CUST-02512,PROD-0103,2024-08-02 00:27:14,1,0.0,142.42,Debit Card,Completed
ORD-003571,CUST-00497,PROD-0183,2024-08-02 00:28:00,2,0.0,1195.84,Credit Card,Completed
ORD-003572,CUST-00702,PROD-0049,2024-08-02 00:31:47,1,0.0,182.63,Credit Card,Completed
ORD-003573,CUST-00837,PROD-0235,2024-08-02 01:36:19,1,0.05,404.63,Credit Card,Completed
ORD-003574,CUST-00063,PROD-0038,2024-08-02 03:59:03,1,0.0,199.58,Credit Card,Completed
ORD-003575,CUST-01580,PROD-0045,2024-08-02 04:17:52,2,0.15,21.15,Credit Card,Completed
ORD-003576,CUST-00239,PROD-0108,2024-08-02 05:16:30,1,0.2,43.4,Debit Card,Completed
ORD-003577,CUST-00540,PROD-0158,2024-08-02 07:53:05,2,0.05,394.27,Bank Transfer,Completed
ORD-003578,CUST-00198,PROD-0224,2024-08-02 08:48:05,1,0.2,549.53,PayPal,Completed
ORD-003579,CUST-00781,PROD-0037,2024-08-02 11:59:30,1,0.0,737.36,Credit Card,Completed
ORD-003580,CUST-00030,PROD-0184,2024-08-02 12:49:11,3,0.1,1433.05,Credit Card,Completed
ORD-003581,CUST-02714,PROD-0155,2024-08-02 14:14:17,1,0.05,760.48,Debit Card,Completed
ORD-003582,CUST-01233,PROD-0032,2024-08-02 17:10:48,1,0.0,133.33,Apple Pay,Completed
ORD-003583,CUST-01087,PROD-0234,2024-08-02 17:15:45,3,0.0,1494.72,Credit Card,Completed
ORD-003584,CUST-01081,PROD-0139,2024-08-02 17:17:25,1,0.0,606.76,Debit Card,Completed
ORD-003585,CUST-01856,PROD-0233,2024-08-02 17:59:05,3,0.1,2124.68,Debit Card,Completed
ORD-003586,CUST-03380,PROD-0058,2024-08-02 18:26:03,1,0.15,119.21,Bank Transfer,Completed
ORD-003587,CUST-01599,PROD-0077,2024-08-02 19:16:45,1,0.05,240.26,Debit Card,Completed
ORD-003588,CUST-01629,PROD-0163,2024-08-02 22:39:05,2,0.1,1004.6,PayPal,Completed
ORD-003589,CUST-03179,PROD-0017,2024-08-03 04:00:30,1,0.0,516.12,Credit Card,Completed
ORD-003590,CUST-02648,PROD-0158,2024-08-03 04:29:06,1,0.1,186.76,Credit Card,Completed
ORD-003591,CUST-01018,PROD-0146,2024-08-03 04:30:50,1,0.05,145.69,Debit Card,Shipped
ORD-003592,CUST-03373,PROD-0229,2024-08-03 06:04:42,1,0.0,527.91,PayPal,Completed
ORD-003593,CUST-02668,PROD-0240,2024-08-03 06:20:24,2,0.2,1184.78,Apple Pay,Cancelled
ORD-003594,CUST-01070,PROD-0030,2024-08-03 07:45:02,3,0.05,1007.65,Debit Card,Completed
ORD-003595,CUST-02125,PROD-0090,2024-08-03 07:58:45,3,0.1,799.12,Credit Card,Completed
ORD-003596,CUST-02777,PROD-0119,2024-08-03 11:40:04,1,0.05,63.93,Debit Card,Refunded
ORD-003597,CUST-01193,PROD-0016,2024-08-03 12:23:39,2,0.2,1184.86,PayPal,Completed
ORD-003598,CUST-00814,PROD-0075,2024-08-03 12:45:16,1,0.0,722.58,PayPal,Completed
ORD-003599,CUST-01153,PROD-0182,2024-08-03 17:11:20,2,0.05,95.11,Bank Transfer,Completed
ORD-003600,CUST-01737,PROD-0004,2024-08-03 17:12:52,3,0.0,1574.88,Credit Card,Completed
ORD-003601,CUST-02756,PROD-0127,2024-08-03 20:26:23,1,0.0,587.72,PayPal,Completed
ORD-003602,CUST-01884,PROD-0105,2024-08-04 03:19:08,10,0.0,5980.3,Credit Card,Completed
ORD-003603,CUST-00268,PROD-0143,2024-08-04 04:52:14,3,0.0,154.05,Credit Card,Completed
ORD-003604,CUST-02813,PROD-0204,2024-08-04 05:45:35,2,0.1,500.06,Credit Card,Completed
ORD-003605,CUST-01774,PROD-0155,2024-08-04 05:57:00,2,0.0,1601.02,PayPal,Completed
ORD-003606,CUST-00585,PROD-0240,2024-08-04 06:52:27,2,0.05,1406.93,Bank Transfer,Completed
ORD-003607,CUST-02467,PROD-0004,2024-08-04 08:38:52,10,0.15,4462.16,Credit Card,Completed
ORD-003608,CUST-02918,PROD-0163,2024-08-04 09:03:23,2,0.1,1004.6,Apple Pay,Completed
ORD-003609,CUST-01891,PROD-0085,2024-08-04 09:14:37,1,0.0,472.13,Credit Card,Completed
ORD-003610,CUST-01185,PROD-0063,2024-08-04 09:36:42,2,0.0,1254.58,Debit Card,Completed
ORD-003611,CUST-01082,PROD-0100,2024-08-04 11:19:03,1,0.0,16.65,PayPal,Completed
ORD-003612,CUST-00384,PROD-0066,2024-08-04 14:24:09,5,0.0,1486.7,Debit Card,Cancelled
ORD-003613,CUST-02851,PROD-0243,2024-08-04 17:43:51,4,0.0,1062.04,Credit Card,Completed
ORD-003614,CUST-02558,PROD-0039,2024-08-04 18:27:54,2,0.1,937.85,Bank Transfer,Completed
ORD-003615,CUST-00430,PROD-0156,2024-08-04 18:46:17,2,0.0,638.22,Debit Card,Completed
ORD-003616,CUST-03412,PROD-0162,2024-08-04 19:25:10,4,0.0,3892.16,Bank Transfer,Completed
ORD-003617,CUST-02626,PROD-0161,2024-08-04 21:58:19,1,0.0,300.0,Apple Pay,Completed
ORD-003618,CUST-02988,PROD-0178,2024-08-04 22:32:21,2,0.05,512.96,Apple Pay,Completed
ORD-003619,CUST-01050,PROD-0188,2024-08-05 00:51:24,1,0.15,754.29,Credit Card,Completed
ORD-003620,CUST-01834,PROD-0072,2024-08-05 01:24:49,2,0.3,481.91,BNPL (Klarna),Completed
ORD-003621,CUST-02637,PROD-0072,2024-08-05 01:31:50,1,0.05,327.01,Apple Pay,Completed
ORD-003622,CUST-00798,PROD-0042,2024-08-05 04:41:29,2,0.05,608.1,Credit Card,Shipped
ORD-003623,CUST-00372,PROD-0242,2024-08-05 05:48:13,1,0.05,917.11,Apple Pay,Completed
ORD-003624,CUST-02976,PROD-0086,2024-08-05 06:10:26,1,0.05,675.47,PayPal,Completed
ORD-003625,CUST-01060,PROD-0091,2024-08-05 06:23:32,1,0.05,509.48,PayPal,Completed
ORD-003626,CUST-01814,PROD-0028,2024-08-05 06:33:34,1,0.1,112.14,Credit Card,Completed
ORD-003627,CUST-01849,PROD-0203,2024-08-05 06:53:44,1,0.0,969.64,Credit Card,Completed
ORD-003628,CUST-01291,PROD-0155,2024-08-05 08:16:35,1,0.3,560.36,PayPal,Completed
ORD-003629,CUST-03091,PROD-0119,2024-08-05 08:58:44,2,0.0,134.6,Credit Card,Completed
ORD-003630,CUST-03411,PROD-0129,2024-08-05 09:27:25,1,0.0,286.8,Credit Card,Completed
ORD-003631,CUST-02188,PROD-0231,2024-08-05 09:28:45,2,0.0,1751.9,Credit Card,Refunded
ORD-003632,CUST-00067,PROD-0220,2024-08-05 10:30:55,2,0.1,454.48,Apple Pay,Completed
ORD-003633,CUST-01015,PROD-0091,2024-08-05 12:21:38,1,0.0,536.3,Debit Card,Completed
ORD-003634,CUST-01554,PROD-0008,2024-08-05 13:02:36,1,0.0,198.61,Debit Card,Completed
ORD-003635,CUST-01393,PROD-0121,2024-08-05 15:46:07,2,0.05,542.16,Apple Pay,Cancelled
ORD-003636,CUST-02309,PROD-0046,2024-08-05 19:47:38,1,0.05,143.72,Credit Card,Completed
ORD-003637,CUST-03022,PROD-0024,2024-08-05 21:06:49,1,0.05,602.24,Credit Card,Completed
ORD-003638,CUST-02675,PROD-0115,2024-08-05 21:38:32,10,0.0,2966.9,Credit Card,Completed
ORD-003639,CUST-01702,PROD-0168,2024-08-05 22:02:04,2,0.1,416.99,BNPL (Klarna),Completed
ORD-003640,CUST-00579,PROD-0179,2024-08-05 22:53:06,1,0.05,125.89,Debit Card,Completed
ORD-003641,CUST-01606,PROD-0228,2024-08-06 00:17:28,2,0.15,250.6,Debit Card,Refunded
ORD-003642,CUST-03070,PROD-0119,2024-08-06 00:46:56,3,0.1,181.71,PayPal,Completed
ORD-003643,CUST-01227,PROD-0024,2024-08-06 03:27:48,3,0.0,1901.82,Credit Card,Completed
ORD-003644,CUST-02687,PROD-0234,2024-08-06 03:59:42,1,0.05,473.33,PayPal,Completed
ORD-003645,CUST-01959,PROD-0022,2024-08-06 04:15:09,1,0.0,444.24,Credit Card,Completed
ORD-003646,CUST-01979,PROD-0202,2024-08-06 05:00:37,2,0.0,523.58,Credit Card,Cancelled
ORD-003647,CUST-00410,PROD-0068,2024-08-06 08:33:11,1,0.0,556.53,Credit Card,Completed
ORD-003648,CUST-02881,PROD-0136,2024-08-06 09:24:38,4,0.15,807.84,Credit Card,Completed
ORD-003649,CUST-03152,PROD-0231,2024-08-06 10:21:57,1,0.0,875.95,Credit Card,Refunded
ORD-003650,CUST-01712,PROD-0058,2024-08-06 13:35:47,1,0.05,133.24,Credit Card,Completed
ORD-003651,CUST-02161,PROD-0015,2024-08-06 15:00:41,4,0.0,680.96,Apple Pay,Completed
ORD-003652,CUST-02671,PROD-0008,2024-08-06 18:24:01,1,0.2,158.89,Credit Card,Completed
ORD-003653,CUST-02869,PROD-0221,2024-08-06 19:06:46,1,0.05,810.38,PayPal,Cancelled
ORD-003654,CUST-03209,PROD-0170,2024-08-06 19:14:25,2,0.1,1139.13,Credit Card,Completed
ORD-003655,CUST-00840,PROD-0167,2024-08-06 19:18:38,1,0.05,207.48,Credit Card,Completed
ORD-003656,CUST-00189,PROD-0243,2024-08-06 19:44:21,2,0.0,531.02,PayPal,Completed
ORD-003657,CUST-00277,PROD-0035,2024-08-06 19:57:02,1,0.15,61.17,Debit Card,Completed
ORD-003658,CUST-01761,PROD-0169,2024-08-06 21:28:53,1,0.05,201.35,Credit Card,Completed
ORD-003659,CUST-02151,PROD-0048,2024-08-06 21:37:39,1,0.05,420.7,Debit Card,Completed
ORD-003660,CUST-02155,PROD-0206,2024-08-07 00:58:39,2,0.05,427.54,Credit Card,Completed
ORD-003661,CUST-01940,PROD-0096,2024-08-07 06:18:25,1,0.15,83.21,Credit Card,Completed
ORD-003662,CUST-01978,PROD-0071,2024-08-07 10:12:24,1,0.0,194.58,PayPal,Completed
ORD-003663,CUST-02805,PROD-0044,2024-08-07 11:12:24,3,0.0,853.65,Debit Card,Completed
ORD-003664,CUST-02221,PROD-0097,2024-08-07 11:45:20,4,0.1,1254.46,Credit Card,Completed
ORD-003665,CUST-00999,PROD-0240,2024-08-07 13:11:07,2,0.0,1480.98,Debit Card,Completed
ORD-003666,CUST-03403,PROD-0035,2024-08-07 13:13:11,1,0.05,68.36,Debit Card,Completed
ORD-003667,CUST-00722,PROD-0027,2024-08-07 15:04:47,2,0.0,1548.1,Debit Card,Completed
ORD-003668,CUST-01215,PROD-0193,2024-08-07 16:22:24,2,0.0,124.0,Credit Card,Shipped
ORD-003669,CUST-01694,PROD-0070,2024-08-07 17:05:03,3,0.05,402.73,Apple Pay,Completed
ORD-003670,CUST-02879,PROD-0066,2024-08-07 18:02:46,3,0.1,802.82,Credit Card,Shipped
ORD-003671,CUST-02273,PROD-0071,2024-08-07 18:12:31,4,0.0,778.32,Debit Card,Completed
ORD-003672,CUST-01708,PROD-0200,2024-08-07 18:40:28,3,0.0,89.1,PayPal,Completed
ORD-003673,CUST-03395,PROD-0191,2024-08-07 19:32:16,1,0.0,967.85,Credit Card,Completed
ORD-003674,CUST-02182,PROD-0237,2024-08-07 20:09:30,2,0.3,614.98,Bank Transfer,Cancelled
ORD-003675,CUST-01061,PROD-0221,2024-08-07 20:18:30,3,0.0,2559.09,PayPal,Completed
ORD-003676,CUST-02141,PROD-0080,2024-08-07 20:41:44,3,0.0,126.33,Debit Card,Completed
ORD-003677,CUST-02123,PROD-0029,2024-08-07 20:50:32,4,0.3,1157.32,Credit Card,Completed
ORD-003678,CUST-02804,PROD-0031,2024-08-08 00:27:56,1,0.15,349.57,Credit Card,Completed
ORD-003679,CUST-02231,PROD-0192,2024-08-08 00:29:58,2,0.1,350.53,Apple Pay,Completed
ORD-003680,CUST-00717,PROD-0214,2024-08-08 00:30:46,1,0.0,568.66,Credit Card,Completed
ORD-003681,CUST-00459,PROD-0181,2024-08-08 01:44:27,2,0.0,1019.26,Credit Card,Completed
ORD-003682,CUST-01702,PROD-0202,2024-08-08 01:49:07,1,0.0,261.79,Credit Card,Completed
ORD-003683,CUST-00627,PROD-0068,2024-08-08 02:26:37,5,0.05,2643.52,Credit Card,Completed
ORD-003684,CUST-02457,PROD-0025,2024-08-08 03:16:22,4,0.0,2473.48,Credit Card,Completed
ORD-003685,CUST-00207,PROD-0117,2024-08-08 04:22:18,2,0.0,732.36,Apple Pay,Refunded
ORD-003686,CUST-03317,PROD-0141,2024-08-08 04:55:44,1,0.0,937.93,PayPal,Completed
ORD-003687,CUST-01357,PROD-0081,2024-08-08 05:11:29,1,0.15,312.43,PayPal,Completed
ORD-003688,CUST-00673,PROD-0168,2024-08-08 05:19:18,2,0.1,416.99,Apple Pay,Completed
ORD-003689,CUST-03366,PROD-0200,2024-08-08 05:41:22,1,0.05,28.21,Credit Card,Completed
ORD-003690,CUST-03061,PROD-0087,2024-08-08 07:56:30,1,0.0,671.6,BNPL (Klarna),Completed
ORD-003691,CUST-01978,PROD-0135,2024-08-08 07:59:35,3,0.15,928.89,Credit Card,Shipped
ORD-003692,CUST-01940,PROD-0160,2024-08-08 08:00:23,1,0.05,177.33,Credit Card,Completed
ORD-003693,CUST-02796,PROD-0024,2024-08-08 08:06:25,1,0.0,633.94,Credit Card,Completed
ORD-003694,CUST-00273,PROD-0001,2024-08-08 09:37:59,2,0.2,341.78,Debit Card,Completed
ORD-003695,CUST-02427,PROD-0111,2024-08-08 11:00:52,4,0.0,1423.08,Credit Card,Completed
ORD-003696,CUST-02674,PROD-0047,2024-08-08 12:16:59,3,0.05,1893.82,PayPal,Completed
ORD-003697,CUST-02712,PROD-0179,2024-08-08 12:41:54,5,0.1,596.34,Credit Card,Completed
ORD-003698,CUST-01050,PROD-0036,2024-08-08 13:56:12,2,0.0,997.74,Debit Card,Completed
ORD-003699,CUST-02728,PROD-0155,2024-08-08 17:14:02,1,0.0,800.51,PayPal,Completed
ORD-003700,CUST-02592,PROD-0198,2024-08-08 17:27:08,4,0.2,1641.38,Bank Transfer,Completed
ORD-003701,CUST-02781,PROD-0042,2024-08-08 18:03:26,1,0.0,320.05,Apple Pay,Completed
ORD-003702,CUST-01878,PROD-0223,2024-08-08 19:21:21,1,0.05,533.55,Debit Card,Completed
ORD-003703,CUST-00091,PROD-0076,2024-08-08 22:01:09,1,0.1,150.77,BNPL (Klarna),Completed
ORD-003704,CUST-00476,PROD-0090,2024-08-09 01:54:00,3,0.0,887.91,Debit Card,Completed
ORD-003705,CUST-02047,PROD-0089,2024-08-09 02:13:52,4,0.0,528.92,Debit Card,Completed
ORD-003706,CUST-00726,PROD-0068,2024-08-09 02:48:30,1,0.0,556.53,Credit Card,Completed
ORD-003707,CUST-01212,PROD-0070,2024-08-09 03:49:39,1,0.0,141.31,Credit Card,Completed
ORD-003708,CUST-03267,PROD-0110,2024-08-09 05:07:49,3,0.15,304.93,Credit Card,Completed
